entry_ts,exit_ts,side,entry,stop,exit_price,exit_reason,p_long,p_short,p_big,gross_ret,net_ret,week_start
2024-05-15 13:00:00+00:00,2024-05-15 16:00:00+00:00,short,1.08594,1.0877446437443377,1.08585,time,0.03323032334446907,0.8116742372512817,0.8116742372512817,8.28775070444987e-05,-1.7122492955501305e-05,2024-05-13 00:00:00+00:00
2024-05-22 13:15:00+00:00,2024-05-22 16:15:00+00:00,long,1.08343,1.0825668565124031,1.084355,time,0.9447821974754333,0.008152329362928867,0.9447821974754333,0.0008537699712949376,0.0007537699712949375,2024-05-20 00:00:00+00:00
2024-05-23 13:50:00+00:00,2024-05-23 16:50:00+00:00,long,1.083235,1.0810204194948183,1.08207,time,0.8894727826118469,0.031288959085941315,0.8894727826118469,-0.0010754822360797833,-0.0011754822360797834,2024-05-20 00:00:00+00:00
2024-05-24 11:10:00+00:00,2024-05-24 12:40:00+00:00,long,1.0835400000000002,1.0827951320952667,1.0850297358094672,target,0.8585153222084045,0.051333267241716385,0.8585153222084045,0.001374878462693463,0.0012748784626934629,2024-05-20 00:00:00+00:00
2024-05-24 13:55:00+00:00,2024-05-24 16:55:00+00:00,long,1.0842999999999998,1.0833881796902087,1.084715,time,0.7991660833358765,0.02859599143266678,0.7991660833358765,0.0003827354053309584,0.0002827354053309584,2024-05-20 00:00:00+00:00
2024-05-30 12:15:00+00:00,2024-05-30 12:35:00+00:00,long,1.08134,1.0807983647710604,1.0826523640064292,target,0.9112253189086914,0.010321990586817265,0.9112253189086914,0.0012136460377210057,0.0011136460377210056,2024-05-27 00:00:00+00:00
2024-05-30 12:40:00+00:00,2024-05-30 15:40:00+00:00,long,1.0826699999999998,1.081825263746616,1.0840800000000002,time,0.6851922273635864,0.04226503148674965,0.6851922273635864,0.0013023358918233807,0.0012023358918233807,2024-05-27 00:00:00+00:00
2024-06-07 11:55:00+00:00,2024-06-07 12:30:00+00:00,short,1.089835,1.090576167372178,1.088352665255644,target,0.006513168103992939,0.877663791179657,0.877663791179657,0.0013601460261013498,0.0012601460261013498,2024-06-03 00:00:00+00:00
2024-06-12 14:55:00+00:00,2024-06-12 17:55:00+00:00,short,1.08481,1.0858891333869825,1.084015,time,0.001978509593755007,0.9926438927650452,0.9926438927650452,0.0007328472267034147,0.0006328472267034147,2024-06-10 00:00:00+00:00
2024-06-14 06:20:00+00:00,2024-06-14 06:30:00+00:00,long,1.0730650000000002,1.0726539431024067,1.0726539431024067,stop,0.977702796459198,0.0008889252785593271,0.977702796459198,-0.00038306803184662286,-0.00048306803184662285,2024-06-10 00:00:00+00:00
2024-06-14 06:40:00+00:00,2024-06-14 07:15:00+00:00,long,1.071825,1.0711967355842646,1.0711967355842646,stop,0.7066994905471802,0.0006223669042810798,0.7066994905471802,-0.0005861632409538409,-0.0006861632409538409,2024-06-10 00:00:00+00:00
2024-06-18 09:15:00+00:00,2024-06-18 12:15:00+00:00,short,1.072335,1.072894434279465,1.071095,time,0.004410374443978071,0.7683483362197876,0.7683483362197876,0.0011563550569552161,0.001056355056955216,2024-06-17 00:00:00+00:00
2024-06-21 08:05:00+00:00,2024-06-21 08:40:00+00:00,short,1.06845,1.0694011032691064,1.0694011032691064,stop,0.003916157875210047,0.7275795340538025,0.7275795340538025,-0.0008901710600464074,-0.0009901710600464075,2024-06-17 00:00:00+00:00
2024-06-27 11:45:00+00:00,2024-06-27 11:55:00+00:00,long,1.07002,1.0696371179850657,1.0696371179850657,stop,0.8670478463172913,0.003286858322098851,0.8670478463172913,-0.0003578269704624937,-0.00045782697046249367,2024-06-24 00:00:00+00:00
2024-06-28 11:20:00+00:00,2024-06-28 11:30:00+00:00,long,1.070505,1.0700908012548709,1.0700908012548709,stop,0.8268288969993591,0.005894816480576992,0.8268288969993591,-0.0003869190196488237,-0.0004869190196488237,2024-06-24 00:00:00+00:00
2024-06-28 12:15:00+00:00,2024-06-28 12:30:00+00:00,long,1.0703399999999998,1.0698448843221402,1.0698448843221402,stop,0.7944053411483765,0.007009598892182112,0.7944053411483765,-0.00046257794519466433,-0.0005625779451946644,2024-06-24 00:00:00+00:00
2024-06-28 12:40:00+00:00,2024-06-28 13:30:00+00:00,long,1.07025,1.069286599378654,1.069286599378654,stop,0.640576958656311,0.013880657032132149,0.640576958656311,-0.0009001640937593702,-0.0010001640937593703,2024-06-24 00:00:00+00:00
