ts,open,high,low,close,volume,footprint_raw
2024-01-01 23:00:00+00:00,20.6358,20.668805,20.6325,20.659195,0.4541699969122418,-0.007730000725132401
2024-01-01 23:15:00+00:00,20.6591,20.663,20.652,20.65225,0.1818299963051685,-0.002309999501449
2024-01-01 23:30:00+00:00,20.6533,20.65565,20.643,20.64615,0.1731099963362793,-0.020989999524317664
2024-01-01 23:45:00+00:00,20.6457,20.64585,20.6325,20.638055,0.1581899975863052,0.0104900000005727
2024-01-02 00:00:00+00:00,20.638105,20.6501,20.6348,20.6413,0.1701499968185088,-0.0057299995678477275
2024-01-02 00:15:00+00:00,20.6419,20.645000000000003,20.624385,20.634835,0.4873799921333556,0.0148000001063338
2024-01-02 00:30:00+00:00,20.6349,20.648135,20.630885,20.648055,0.5091999975848011,0.053730000086943494
2024-01-02 00:45:00+00:00,20.648135,20.659115,20.646235,20.655215,0.3440099955769254,-0.012249999243067501
2024-01-02 01:00:00+00:00,20.654615,20.697635,20.64935,20.693800000000003,0.8017399861564626,-0.0136899987555807
2024-01-02 01:15:00+00:00,20.69365,20.699800000000003,20.6743,20.68615,0.5310799888247857,-0.0234499989310279
2024-01-02 01:30:00+00:00,20.6866,20.687335,20.671135,20.68285,0.7320299878629156,0.0447899978171335
2024-01-02 01:45:00+00:00,20.6836,20.6921,20.665085,20.666905,0.5313799896248382,0.0321899987466166
2024-01-02 02:00:00+00:00,20.66695,20.66925,20.640785,20.6476,0.5863299931806977,0.0322599985374835
2024-01-02 02:15:00+00:00,20.6474,20.672205,20.6473,20.668,0.46191999719303556,0.0912599992734612
2024-01-02 02:30:00+00:00,20.66755,20.684935,20.6588,20.6757,0.3675499933742684,0.0162099996668985
2024-01-02 02:45:00+00:00,20.6762,20.68375,20.674115,20.678665,0.3150699942052596,-0.0398199989576823
2024-01-02 03:00:00+00:00,20.67865,20.6956,20.6659,20.6921,0.23296999523881812,0.006379999787895901
2024-01-02 03:15:00+00:00,20.6928,20.7011,20.6922,20.69855,0.3243099949031602,-0.0160799997684079
2024-01-02 03:30:00+00:00,20.6986,20.70065,20.6954,20.6997,0.0917999978555598,0.0006599999469471998
2024-01-02 03:45:00+00:00,20.699,20.7043,20.68675,20.696865000000003,0.401089993683854,-0.0414599989162525
2024-01-02 04:00:00+00:00,20.697015,20.705165,20.693145,20.704415,0.2690499962045577,-0.0110899995634099
2024-01-02 04:15:00+00:00,20.704665,20.707165,20.6901,20.695465,0.288779995884397,-0.054649998754029996
2024-01-02 04:30:00+00:00,20.696365,20.704700000000003,20.696365,20.69975,0.21820999693591142,-0.0365499990293755
2024-01-02 04:45:00+00:00,20.700265,20.70265,20.68955,20.69685,0.39718999361502927,-0.0517899981059598
2024-01-02 05:00:00+00:00,20.697000000000003,20.7175,20.69585,20.716700000000003,0.22141999556333739,-0.016359999572159698
2024-01-02 05:15:00+00:00,20.716900000000003,20.7192,20.7093,20.716,0.1533399966137948,-0.0116999998281245
2024-01-02 05:30:00+00:00,20.7159,20.723535,20.7093,20.7224,0.4119699925940948,0.0372099989763227
2024-01-02 05:45:00+00:00,20.7226,20.74915,20.7206,20.745600000000003,0.569019991045934,0.0847999988909577
2024-01-02 06:00:00+00:00,20.7461,20.7507,20.7301,20.74875,0.2772599939198697,0.0350599994417279
2024-01-02 06:15:00+00:00,20.74795,20.76815,20.7437,20.7598,0.3735299936379305,-0.0187499999010469
2024-01-02 06:30:00+00:00,20.7597,20.76725,20.7487,20.751800000000003,0.32935999256733317,-0.02740999913658
2024-01-02 06:45:00+00:00,20.7522,20.75305,20.7389,20.7429,0.234749995099264,-0.02900999915436832
2024-01-02 07:00:00+00:00,20.7421,20.7582,20.73475,20.7544,0.7537899861490587,0.024629999330500203
2024-01-02 07:15:00+00:00,20.75435,20.7648,20.745415,20.7536,0.8323999835120048,-0.0782299974380292
2024-01-02 07:30:00+00:00,20.7537,20.7587,20.747215,20.75285,0.3764899927336955,0.008210000291001
2024-01-02 07:45:00+00:00,20.75275,20.75505,20.731965,20.732065,0.7193199868052031,-0.1098099970258771
2024-01-02 08:00:00+00:00,20.7319,20.74645,20.7237,20.74155,0.7423699850332922,-0.025280000219936597
2024-01-02 08:15:00+00:00,20.7412,20.74355,20.7236,20.72725,0.5524499908060532,-0.004040000465465599
2024-01-02 08:30:00+00:00,20.72765,20.74485,20.7189,20.7391,0.8318199876084691,0.0596400003851158
2024-01-02 08:45:00+00:00,20.7393,20.740295,20.72505,20.73385,0.7580499845498707,0.0926299984421347
2024-01-02 09:00:00+00:00,20.73395,20.75595,20.73335,20.74625,0.8665799820446409,0.08744999852206081
2024-01-02 09:15:00+00:00,20.74615,20.756765,20.7404,20.7476,0.6207399875856935,0.017290000294451498
2024-01-02 09:30:00+00:00,20.747300000000003,20.7893,20.7467,20.7838,0.5727649878426745,-0.0179549988060898
2024-01-02 09:45:00+00:00,20.78355,20.78985,20.7683,20.7709,0.376609991872101,-0.020389999306644202
2024-01-02 10:00:00+00:00,20.7711,20.7782,20.7465,20.7502,0.46476999051810686,-0.0320899989455936
2024-01-02 10:15:00+00:00,20.75035,20.7544,20.73585,20.74715,0.48558999050874263,-0.0517999990115639
2024-01-02 10:30:00+00:00,20.7477,20.7622,20.74455,20.7571,0.45146999042481173,-0.0944699980609583
2024-01-02 10:45:00+00:00,20.75695,20.766,20.75495,20.76095,0.6919099851656937,-0.047019998950418
