entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
4200,4272,2024-01-22 16:00:00+00:00,2024-01-22 22:00:00+00:00,short,20.22795,20.265247104909665,20.15335579018067,20.215,time,0.00064020328308112,0.00044020328308112,0.0018438400781920826,0.23874265889371724
4356,4379,2024-01-23 05:00:00+00:00,2024-01-23 06:55:00+00:00,long,20.28615,20.26641880429538,20.325612391409237,20.325612391409237,target,0.0019452873713956542,0.0017452873713956541,0.0009726436856978233,1.794374852029315
4554,4577,2024-01-23 21:30:00+00:00,2024-01-23 23:25:00+00:00,long,20.291135,20.278362549392416,20.31667990121517,20.278362549392416,stop,-0.0006294596437106392,-0.0008294596437106392,0.0006294596437106662,-1.3177328374909623
4671,4700,2024-01-24 07:15:00+00:00,2024-01-24 09:40:00+00:00,long,20.28455,20.256239411035846,20.341171177928306,20.341171177928306,target,0.0027913450349308366,0.0025913450349308365,0.0013956725174654248,1.8566999067804832
4788,4817,2024-01-24 17:00:00+00:00,2024-01-24 19:25:00+00:00,long,20.1695,20.11650927766504,20.27548144466992,20.11650927766504,stop,-0.002627270003468629,-0.0028272700034686292,0.0026272700034686556,-1.0761246459860612
4832,4846,2024-01-24 20:40:00+00:00,2024-01-24 21:50:00+00:00,short,20.12705,20.13718640916968,20.106777181660643,20.13718640916968,stop,-0.0005036212047806465,-0.0007036212047806465,0.0005036212047805678,-1.397123863539655
4967,4971,2024-01-25 07:55:00+00:00,2024-01-25 08:15:00+00:00,short,20.158115,20.171334676867197,20.131675646265602,20.131675646265602,target,0.0013115985167460043,0.0011115985167460042,0.0006557992583730255,1.6950286247787834
4981,4987,2024-01-25 09:05:00+00:00,2024-01-25 09:35:00+00:00,short,20.133665,20.157034458148743,20.086926083702515,20.157034458148743,stop,-0.001160715555202918,-0.0013607155552029181,0.0011607155552028254,-1.1723075028427932
5214,5246,2024-01-26 04:30:00+00:00,2024-01-26 07:10:00+00:00,long,20.22295,20.21085047339781,20.247149053204385,20.21085047339781,stop,-0.0005983067061032799,-0.0007983067061032798,0.000598306706103321,-1.3342767123040473
5276,5322,2024-01-26 09:40:00+00:00,2024-01-26 13:30:00+00:00,long,20.2073,20.181121908297047,20.259656183405905,20.259656183405905,target,0.0025909539327819697,0.0023909539327819696,0.0012954769663909875,1.8456167056348418
5346,5354,2024-01-26 15:30:00+00:00,2024-01-26 16:10:00+00:00,long,20.192985,20.161123282252,20.256708435496,20.161123282252,stop,-0.0015778607148968504,-0.0017778607148968505,0.0015778607148968183,-1.1267538997485953
5372,5405,2024-01-26 17:40:00+00:00,2024-01-26 20:25:00+00:00,short,20.17105,20.18377170743798,20.145606585124042,20.18377170743798,stop,-0.0006306913838387551,-0.0008306913838387551,0.0006306913838386841,-1.3171123053333387
5509,5519,2024-01-29 06:05:00+00:00,2024-01-29 06:55:00+00:00,long,20.2671,20.255521797310365,20.290256405379267,20.290256405379267,target,0.0011425613619742148,0.0009425613619742148,0.0005712806809871197,1.649909390766807
5530,5564,2024-01-29 07:50:00+00:00,2024-01-29 10:40:00+00:00,short,20.3149,20.341736718466887,20.26122656306623,20.26122656306623,target,0.002642072416490837,0.002442072416490837,0.0013210362082454455,1.8486036941301627
5596,5600,2024-01-29 13:20:00+00:00,2024-01-29 13:40:00+00:00,long,20.3041,20.281484158671123,20.34933168265775,20.34933168265775,target,0.0022277117753433107,0.0020277117753433106,0.001113855887671705,1.8204435564473216
