ts,symbol,side,price,quantity,signed_qty,fee,cash_flow,position_qty,avg_cost,realized_pnl_trade,realized_pnl_cum
2024-01-03 16:35:00+00:00,XAUUSD,sell,20.33145,1.0,-1.0,0.0,20.33145,-1.0,20.33145,0.0,0.0
2024-01-03 18:45:00+00:00,XAUUSD,buy,20.361451676878858,1.0,1.0,0.0,-20.361451676878858,0.0,0.0,-0.030001676878857353,-0.030001676878857353
2024-01-04 11:40:00+00:00,XAUUSD,sell,20.47295,1.0,-1.0,0.0,20.47295,-1.0,20.47295,0.0,-0.030001676878857353
2024-01-04 12:00:00+00:00,XAUUSD,buy,20.449057037378733,1.0,1.0,0.0,-20.449057037378733,0.0,0.0,0.023892962621268055,-0.006108714257589298
2024-01-05 17:30:00+00:00,XAUUSD,sell,20.4068,1.0,-1.0,0.0,20.4068,-1.0,20.4068,0.0,-0.006108714257589298
2024-01-05 18:40:00+00:00,XAUUSD,buy,20.4601574595755,1.0,1.0,0.0,-20.4601574595755,0.0,0.0,-0.05335745957549776,-0.059466173833087055
2024-01-12 18:10:00+00:00,XAUUSD,buy,20.45555,1.0,1.0,0.0,-20.45555,1.0,20.45555,0.0,-0.059466173833087055
2024-01-15 01:10:00+00:00,XAUUSD,sell,20.4833,1.0,-1.0,0.0,20.4833,0.0,0.0,0.02775000000000105,-0.031716173833086
2024-01-16 10:25:00+00:00,XAUUSD,sell,20.4004,1.0,-1.0,0.0,20.4004,-1.0,20.4004,0.0,-0.031716173833086
2024-01-16 13:10:00+00:00,XAUUSD,buy,20.34684255409083,1.0,1.0,0.0,-20.34684255409083,0.0,0.0,0.053557445909170553,0.02184127207608455
2024-01-16 16:00:00+00:00,XAUUSD,sell,20.3615,1.0,-1.0,0.0,20.3615,-1.0,20.3615,0.0,0.02184127207608455
2024-01-16 17:05:00+00:00,XAUUSD,buy,20.270694670490187,1.0,1.0,0.0,-20.270694670490187,0.0,0.0,0.0908053295098128,0.11264660158589734
2024-01-16 18:25:00+00:00,XAUUSD,buy,20.26795,1.0,1.0,0.0,-20.26795,1.0,20.26795,0.0,0.11264660158589734
2024-01-16 18:50:00+00:00,XAUUSD,sell,20.24456811978614,1.0,-1.0,0.0,20.24456811978614,0.0,0.0,-0.023381880213857897,0.08926472137203945
2024-01-16 19:45:00+00:00,XAUUSD,buy,20.28745,1.0,1.0,0.0,-20.28745,1.0,20.28745,0.0,0.08926472137203945
2024-01-17 01:45:00+00:00,XAUUSD,sell,20.2971,1.0,-1.0,0.0,20.2971,0.0,0.0,0.009650000000000603,0.09891472137204005
2024-01-17 02:30:00+00:00,XAUUSD,sell,20.2863,1.0,-1.0,0.0,20.2863,-1.0,20.2863,0.0,0.09891472137204005
2024-01-17 05:20:00+00:00,XAUUSD,buy,20.19443927357651,1.0,1.0,0.0,-20.19443927357651,0.0,0.0,0.09186072642349075,0.1907754477955308
2024-01-18 07:20:00+00:00,XAUUSD,sell,20.1165,1.0,-1.0,0.0,20.1165,-1.0,20.1165,0.0,0.1907754477955308
2024-01-18 12:05:00+00:00,XAUUSD,buy,20.14399633413208,1.0,1.0,0.0,-20.14399633413208,0.0,0.0,-0.0274963341320813,0.1632791136634495
2024-01-19 06:20:00+00:00,XAUUSD,buy,20.225415,1.0,1.0,0.0,-20.225415,1.0,20.225415,0.0,0.1632791136634495
2024-01-19 07:20:00+00:00,XAUUSD,sell,20.26117887351535,1.0,-1.0,0.0,20.26117887351535,0.0,0.0,0.03576387351535004,0.19904298717879954
2024-01-19 08:45:00+00:00,XAUUSD,buy,20.2861,1.0,1.0,0.0,-20.2861,1.0,20.2861,0.0,0.19904298717879954
2024-01-19 12:00:00+00:00,XAUUSD,sell,20.336922156648843,1.0,-1.0,0.0,20.336922156648843,0.0,0.0,0.0508221566488416,0.24986514382764113
2024-01-19 19:00:00+00:00,XAUUSD,buy,20.2842,1.0,1.0,0.0,-20.2842,1.0,20.2842,0.0,0.24986514382764113
2024-01-22 00:25:00+00:00,XAUUSD,sell,20.26696446977624,1.0,-1.0,0.0,20.26696446977624,0.0,0.0,-0.017235530223757678,0.23262961360388346
2024-01-22 12:15:00+00:00,XAUUSD,buy,20.274515,1.0,1.0,0.0,-20.274515,1.0,20.274515,0.0,0.23262961360388346
2024-01-22 13:15:00+00:00,XAUUSD,sell,20.2518706589624,1.0,-1.0,0.0,20.2518706589624,0.0,0.0,-0.02264434103760138,0.20998527256628208
2024-01-22 16:00:00+00:00,XAUUSD,sell,20.22795,1.0,-1.0,0.0,20.22795,-1.0,20.22795,0.0,0.20998527256628208
2024-01-22 22:00:00+00:00,XAUUSD,buy,20.215,1.0,1.0,0.0,-20.215,0.0,0.0,0.012950000000000017,0.2229352725662821
2024-01-23 05:00:00+00:00,XAUUSD,buy,20.28615,1.0,1.0,0.0,-20.28615,1.0,20.28615,0.0,0.2229352725662821
2024-01-23 06:55:00+00:00,XAUUSD,sell,20.32561239140924,1.0,-1.0,0.0,20.32561239140924,0.0,0.0,0.03946239140924135,0.26239766397552344
2024-01-23 21:30:00+00:00,XAUUSD,buy,20.291135,1.0,1.0,0.0,-20.291135,1.0,20.291135,0.0,0.26239766397552344
2024-01-23 23:25:00+00:00,XAUUSD,sell,20.278362549392416,1.0,-1.0,0.0,20.278362549392416,0.0,0.0,-0.012772450607585029,0.24962521336793841
2024-01-24 07:15:00+00:00,XAUUSD,buy,20.28455,1.0,1.0,0.0,-20.28455,1.0,20.28455,0.0,0.24962521336793841
2024-01-24 09:40:00+00:00,XAUUSD,sell,20.341171177928302,1.0,-1.0,0.0,20.341171177928302,0.0,0.0,0.05662117792830301,0.3062463912962414
2024-01-24 17:00:00+00:00,XAUUSD,buy,20.1695,1.0,1.0,0.0,-20.1695,1.0,20.1695,0.0,0.3062463912962414
2024-01-24 19:25:00+00:00,XAUUSD,sell,20.11650927766504,1.0,-1.0,0.0,20.11650927766504,0.0,0.0,-0.05299072233496105,0.2532556689612804
2024-01-24 20:40:00+00:00,XAUUSD,sell,20.12705,1.0,-1.0,0.0,20.12705,-1.0,20.12705,0.0,0.2532556689612804
2024-01-24 21:50:00+00:00,XAUUSD,buy,20.13718640916968,1.0,1.0,0.0,-20.13718640916968,0.0,0.0,-0.010136409169678728,0.24311925979160165
2024-01-25 07:55:00+00:00,XAUUSD,sell,20.158115,1.0,-1.0,0.0,20.158115,-1.0,20.158115,0.0,0.24311925979160165
2024-01-25 08:15:00+00:00,XAUUSD,buy,20.1316756462656,1.0,1.0,0.0,-20.1316756462656,0.0,0.0,0.026439353734399873,0.2695586135260015
2024-01-25 09:05:00+00:00,XAUUSD,sell,20.133665,1.0,-1.0,0.0,20.133665,-1.0,20.133665,0.0,0.2695586135260015
2024-01-25 09:35:00+00:00,XAUUSD,buy,20.157034458148743,1.0,1.0,0.0,-20.157034458148743,0.0,0.0,-0.023369458148742694,0.24618915537725883
2024-01-26 04:30:00+00:00,XAUUSD,buy,20.22295,1.0,1.0,0.0,-20.22295,1.0,20.22295,0.0,0.24618915537725883
2024-01-26 07:10:00+00:00,XAUUSD,sell,20.21085047339781,1.0,-1.0,0.0,20.21085047339781,0.0,0.0,-0.012099526602192157,0.23408962877506667
2024-01-26 09:40:00+00:00,XAUUSD,buy,20.2073,1.0,1.0,0.0,-20.2073,1.0,20.2073,0.0,0.23408962877506667
2024-01-26 13:30:00+00:00,XAUUSD,sell,20.259656183405905,1.0,-1.0,0.0,20.259656183405905,0.0,0.0,0.0523561834059052,0.28644581218097187
2024-01-26 15:30:00+00:00,XAUUSD,buy,20.192985,1.0,1.0,0.0,-20.192985,1.0,20.192985,0.0,0.28644581218097187
2024-01-26 16:10:00+00:00,XAUUSD,sell,20.161123282252,1.0,-1.0,0.0,20.161123282252,0.0,0.0,-0.03186171774800073,0.25458409443297114
2024-01-26 17:40:00+00:00,XAUUSD,sell,20.17105,1.0,-1.0,0.0,20.17105,-1.0,20.17105,0.0,0.25458409443297114
2024-01-26 20:25:00+00:00,XAUUSD,buy,20.18377170743798,1.0,1.0,0.0,-20.18377170743798,0.0,0.0,-0.01272170743797929,0.24186238699499185
2024-01-29 06:05:00+00:00,XAUUSD,buy,20.2671,1.0,1.0,0.0,-20.2671,1.0,20.2671,0.0,0.24186238699499185
2024-01-29 06:55:00+00:00,XAUUSD,sell,20.290256405379267,1.0,-1.0,0.0,20.290256405379267,0.0,0.0,0.023156405379268108,0.26501879237425996
2024-01-29 07:50:00+00:00,XAUUSD,sell,20.3149,1.0,-1.0,0.0,20.3149,-1.0,20.3149,0.0,0.26501879237425996
2024-01-29 10:40:00+00:00,XAUUSD,buy,20.26122656306623,1.0,1.0,0.0,-20.26122656306623,0.0,0.0,0.0536734369337708,0.31869222930803076
2024-01-29 13:20:00+00:00,XAUUSD,buy,20.3041,1.0,1.0,0.0,-20.3041,1.0,20.3041,0.0,0.31869222930803076
2024-01-29 13:40:00+00:00,XAUUSD,sell,20.34933168265775,1.0,-1.0,0.0,20.34933168265775,0.0,0.0,0.04523168265775013,0.3639239119657809
2024-01-29 14:15:00+00:00,XAUUSD,sell,20.35275,1.0,-1.0,0.0,20.35275,-1.0,20.35275,0.0,0.3639239119657809
2024-01-29 14:30:00+00:00,XAUUSD,buy,20.300099940617294,1.0,1.0,0.0,-20.300099940617294,0.0,0.0,0.052650059382706615,0.4165739713484875
2024-01-29 17:15:00+00:00,XAUUSD,buy,20.28505,1.0,1.0,0.0,-20.28505,1.0,20.28505,0.0,0.4165739713484875
