ts,equity
2024-01-05 11:45:00+00:00,-1.2606805166658397
2024-01-05 13:30:00+00:00,1.0942397464734441
2024-01-05 13:50:00+00:00,-0.17199525352655587
2024-01-05 14:00:00+00:00,-1.2649277195782085
2024-01-05 15:10:00+00:00,0.0119555775440956
2024-01-05 16:00:00+00:00,2.3830755775440955
2024-01-05 17:30:00+00:00,22.789875577544095
2024-01-05 18:40:00+00:00,2.3297181179685977
2024-01-07 22:00:00+00:00,-0.0368168820314021
2024-01-07 22:05:00+00:00,1.234848117968598
2024-01-08 00:20:00+00:00,-0.0372469629559333
2024-01-08 01:50:00+00:00,2.3295630370440668
2024-01-08 02:50:00+00:00,1.2357953762881468
2024-01-08 03:35:00+00:00,2.3293203762881474
2024-01-08 03:40:00+00:00,1.0589327642245774
2024-01-08 04:25:00+00:00,-0.21136223577542257
2024-01-08 06:05:00+00:00,-1.3053182110963952
2024-01-08 06:45:00+00:00,-0.03400632136358
2024-01-08 06:50:00+00:00,-1.12865132136358
2024-01-08 07:40:00+00:00,-0.0346327164896927
2024-01-08 08:00:00+00:00,1.0591622835103074
2024-01-08 08:35:00+00:00,2.3285122835103076
2024-01-08 09:30:00+00:00,1.0611548071014625
2024-01-08 09:40:00+00:00,-0.20727519289853746
2024-01-08 10:30:00+00:00,1.0631437116300082
2024-01-08 11:15:00+00:00,-0.0317842026924429
2024-01-08 11:35:00+00:00,1.062110797307557
2024-01-08 13:00:00+00:00,-0.208864202692443
2024-01-08 13:10:00+00:00,1.0614113074116038
2024-01-08 13:30:00+00:00,-1.3053231893712502
2024-01-08 14:15:00+00:00,-2.40116318937125
2024-01-08 15:15:00+00:00,-1.1272856285248185
2024-01-08 16:10:00+00:00,-0.029527416148177603
2024-01-08 16:40:00+00:00,-1.1272424161481776
2024-01-08 17:15:00+00:00,1.2455579671854444
2024-01-08 18:10:00+00:00,2.3415879671854443
2024-01-08 23:15:00+00:00,1.0668779671854443
2024-01-09 00:10:00+00:00,-0.028782032814555793
2024-01-09 00:30:00+00:00,-1.124617032814556
2024-01-09 01:35:00+00:00,0.150452967185444
2024-01-09 01:50:00+00:00,-1.125425513583784
2024-01-09 02:20:00+00:00,-2.401855513583784
2024-01-09 04:15:00+00:00,-1.126902714590912
2024-01-09 04:50:00+00:00,-2.401952714590912
2024-01-09 05:10:00+00:00,-1.1274518344954942
2024-01-09 05:25:00+00:00,-0.032542726498478294
2024-01-09 05:40:00+00:00,1.0622972735015217
2024-01-09 06:25:00+00:00,2.3362672735015213
2024-01-09 07:15:00+00:00,-0.0339470731226963
2024-01-09 07:30:00+00:00,-2.405137073122696
2024-01-09 08:00:00+00:00,-1.1309476500257891
2024-01-09 08:10:00+00:00,-0.0363714348992885
2024-01-09 08:25:00+00:00,1.2365835651007115
2024-01-09 10:05:00+00:00,2.3304035651007116
2024-01-09 10:25:00+00:00,1.23581059798963
2024-01-09 13:10:00+00:00,0.1412255979896302
2024-01-09 14:25:00+00:00,-1.1312194020103696
2024-01-09 15:00:00+00:00,0.14036059798963052
2024-01-09 15:45:00+00:00,1.2332000243213466
2024-01-09 16:05:00+00:00,-0.0358147364203798
2024-01-09 16:30:00+00:00,-1.3068547364203797
2024-01-09 18:00:00+00:00,-2.4007597364203797
2024-01-09 18:20:00+00:00,-1.3074510053339783
2024-01-09 19:05:00+00:00,-2.400166005333978
2024-01-09 19:30:00+00:00,-1.307981592673681
2024-01-09 19:35:00+00:00,-0.21585159267368104
2024-01-09 19:55:00+00:00,-1.3083767377847317
2024-01-09 20:45:00+00:00,-0.2157417377847317
2024-01-09 21:05:00+00:00,-1.3087337286890788
2024-01-09 21:30:00+00:00,-2.401783728689079
2024-01-09 22:30:00+00:00,-1.130698728689079
2024-01-10 01:15:00+00:00,-2.4018837286890786
2024-01-10 01:25:00+00:00,-1.1310219611460173
2024-01-10 01:35:00+00:00,-2.402496961146017
2024-01-10 02:30:00+00:00,-1.1317248390660688
2024-01-10 03:20:00+00:00,-2.4022898390660687
2024-01-10 03:30:00+00:00,-1.3090698390660687
2024-01-10 03:55:00+00:00,-0.0390710821011993
2024-01-10 04:35:00+00:00,-1.3092560821011994
2024-01-10 06:10:00+00:00,-0.039547854735502194
2024-01-10 07:15:00+00:00,-1.3090828547355022
2024-01-10 08:55:00+00:00,-0.0376317050874014
2024-01-10 09:45:00+00:00,1.0569932949125989
2024-01-10 10:05:00+00:00,-0.038251922388730535
2024-01-10 10:30:00+00:00,1.2343030776112696
2024-01-10 10:40:00+00:00,2.3291230776112695
2024-01-10 11:10:00+00:00,1.2335823230229517
2024-01-10 11:25:00+00:00,2.3280573230229518
2024-01-10 13:10:00+00:00,1.0547032989152438
2024-01-10 13:55:00+00:00,2.3271282989152438
2024-01-10 15:30:00+00:00,1.2315272115657658
2024-01-10 15:45:00+00:00,-0.0419736766353015
2024-01-10 16:30:00+00:00,1.0536113233646984
2024-01-10 16:35:00+00:00,2.3257063233646984
2024-01-10 17:05:00+00:00,1.0527975980842592
2024-01-10 17:10:00+00:00,-0.0436356998911205
2024-01-10 18:00:00+00:00,1.0527743001088796
2024-01-10 18:25:00+00:00,-0.044079254242649094
2024-01-10 18:50:00+00:00,-1.141009254242649
2024-01-10 20:00:00+00:00,-2.4153692542426493
2024-01-10 20:10:00+00:00,-0.0450817889366208
2024-01-10 20:20:00+00:00,2.3247132110633792
2024-01-10 23:35:00+00:00,1.227362535211959
2024-01-10 23:40:00+00:00,-0.0471280859056666
2024-01-11 00:30:00+00:00,-1.3221030859056666
2024-01-11 01:20:00+00:00,-0.22444808590566656
2024-01-11 01:45:00+00:00,1.0514579560890176
2024-01-11 01:50:00+00:00,-0.046517776460387204
2024-01-11 02:10:00+00:00,-2.420992776460387
2024-01-11 06:00:00+00:00,-1.3235103673151623
2024-01-11 06:20:00+00:00,-2.4217303673151624
2024-01-11 08:00:00+00:00,-1.3243026160069888
2024-01-11 08:10:00+00:00,-0.0478676160069888
2024-01-11 08:40:00+00:00,1.049672383993011
2024-01-11 08:45:00+00:00,2.325837383993011
2024-01-11 09:25:00+00:00,1.0508699118463152
2024-01-11 09:30:00+00:00,-0.0453540944360339
2024-01-11 09:40:00+00:00,1.050600905563966
2024-01-11 10:00:00+00:00,2.324245905563966
2024-01-11 10:55:00+00:00,-0.047119520838697006
2024-01-11 11:45:00+00:00,1.2290154791613028
2024-01-11 12:00:00+00:00,2.3266954791613026
2024-01-11 12:35:00+00:00,1.2283962917965137
2024-01-11 12:50:00+00:00,-0.0485292307599911
2024-01-11 12:55:00+00:00,1.2276307692400088
2024-01-11 13:25:00+00:00,0.12882576924000877
2024-01-11 13:30:00+00:00,-0.0499211825617089
2024-01-11 13:50:00+00:00,2.315103817438291
2024-01-11 19:50:00+00:00,-0.0594861825617088
2024-01-11 20:10:00+00:00,1.0370988174382911
2024-01-11 20:15:00+00:00,2.3116188174382915
2024-01-11 21:30:00+00:00,1.034978826370958
2024-01-11 21:45:00+00:00,2.311253826370958
2024-01-11 23:10:00+00:00,1.034528136098062
2024-01-12 00:00:00+00:00,-0.0638506958496336
2024-01-12 01:25:00+00:00,-1.3412506958496337
2024-01-12 01:35:00+00:00,-2.439380695849634
2024-01-12 07:00:00+00:00,-0.0656185255815535
2024-01-12 07:30:00+00:00,2.3067664744184464
2024-01-12 08:05:00+00:00,1.209756370886532
2024-01-12 08:10:00+00:00,-0.0673359395205743
2024-01-12 08:20:00+00:00,-1.3449159395205743
2024-01-12 08:40:00+00:00,-0.24757593952057433
2024-01-12 09:10:00+00:00,-1.3453829998688134
2024-01-12 09:20:00+00:00,-0.24832299986881345
2024-01-12 09:50:00+00:00,1.0269097134454677
2024-01-12 11:05:00+00:00,2.3020297134454677
2024-01-12 11:30:00+00:00,1.0282199925329356
2024-01-12 11:40:00+00:00,-0.0668596295147667
2024-01-12 12:05:00+00:00,1.205290370485233
2024-01-12 12:10:00+00:00,2.299935370485233
2024-01-12 13:30:00+00:00,-0.0708880244496099
2024-01-12 15:35:00+00:00,2.3037419755503903
2024-01-12 16:55:00+00:00,1.2078639310311878
2024-01-12 17:05:00+00:00,-0.06565662443423549
2024-01-12 17:30:00+00:00,1.0295033755657643
2024-01-12 18:10:00+00:00,-19.426046624434235
2024-01-12 18:15:00+00:00,-20.521697983901092
2024-01-12 19:00:00+00:00,-21.796767983901095
2024-01-12 19:30:00+00:00,-20.700872983901096
2024-01-12 21:15:00+00:00,-21.795790981803204
2024-01-14 22:45:00+00:00,-22.890840981803205
2024-01-14 23:00:00+00:00,-20.52173416717806
2024-01-15 01:10:00+00:00,-0.0384341671780557
2024-01-15 01:15:00+00:00,1.2349808328219443
2024-01-15 01:50:00+00:00,-0.0391947569455002
2024-01-15 03:30:00+00:00,2.3328902430545
2024-01-15 07:40:00+00:00,1.2372797623955214
2024-01-15 07:45:00+00:00,2.3329047623955215
2024-01-15 08:05:00+00:00,1.2366196959233786
2024-01-15 08:30:00+00:00,2.332464695923379
2024-01-15 09:00:00+00:00,1.0585705391273683
2024-01-15 09:35:00+00:00,-0.0360049149414125
2024-01-15 10:00:00+00:00,1.0580500850585872
2024-01-15 10:50:00+00:00,-0.21474491494141268
2024-01-15 12:15:00+00:00,-1.3103963782137558
2024-01-15 13:00:00+00:00,-0.21544137821375586
2024-01-15 13:05:00+00:00,1.0563153978849504
2024-01-15 13:30:00+00:00,-0.2157046021150495
2024-01-15 14:50:00+00:00,1.0556550418334003
2024-01-15 15:20:00+00:00,-0.21671995816659972
2024-01-15 19:00:00+00:00,-1.3118849581666
2024-01-15 19:40:00+00:00,-0.2167299581665998
2024-01-15 21:20:00+00:00,1.0560100418334004
2024-01-15 21:25:00+00:00,-0.21682995816659956
2024-01-15 21:55:00+00:00,1.05582049117242
2024-01-15 22:00:00+00:00,-0.21712450882757994
2024-01-15 22:35:00+00:00,1.0555781005385412
2024-01-15 23:05:00+00:00,-0.0391979106734648
2024-01-16 04:25:00+00:00,1.0525670893265353
2024-01-16 06:30:00+00:00,-1.307727259249383
2024-01-16 07:00:00+00:00,-0.040005558384456304
2024-01-16 07:10:00+00:00,1.0511944416155439
2024-01-16 07:35:00+00:00,-0.21615055838445607
2024-01-16 07:40:00+00:00,-1.3082870197845722
2024-01-16 08:10:00+00:00,-0.042093428860515904
2024-01-16 09:35:00+00:00,1.0469515711394841
2024-01-16 10:10:00+00:00,-0.2174734288605158
2024-01-16 10:25:00+00:00,21.44641686364958
2024-01-16 10:45:00+00:00,22.70932186364958
2024-01-16 11:05:00+00:00,21.62174483218823
2024-01-16 11:25:00+00:00,19.26925734172084
2024-01-16 11:35:00+00:00,18.005012341720843
2024-01-16 13:10:00+00:00,-2.341830212369988
2024-01-16 13:55:00+00:00,-1.2544919409569848
2024-01-16 14:20:00+00:00,-2.343361940956985
2024-01-16 14:50:00+00:00,-1.256337859374128
2024-01-16 15:15:00+00:00,-2.344352859374128
2024-01-16 16:00:00+00:00,19.103630443722167
2024-01-16 16:20:00+00:00,18.014165443722167
2024-01-16 17:05:00+00:00,-1.1696400317721554
2024-01-16 17:35:00+00:00,0.0942699682278447
2024-01-16 17:55:00+00:00,1.1805749682278446
2024-01-16 18:25:00+00:00,-19.087375031772154
2024-01-16 18:30:00+00:00,-21.438676304221566
2024-01-16 18:50:00+00:00,-1.1941081844354262
2024-01-16 19:10:00+00:00,0.06811066955464361
2024-01-16 19:45:00+00:00,-22.569689330445357
2024-01-17 01:45:00+00:00,0.07839566955464439
2024-01-17 01:50:00+00:00,-1.0093093304453558
2024-01-17 02:00:00+00:00,-2.273184330445356
2024-01-17 02:05:00+00:00,-1.1847946862318663
2024-01-17 02:30:00+00:00,19.101505313768136
2024-01-17 02:35:00+00:00,20.36469722747827
2024-01-17 03:00:00+00:00,21.452092227478268
2024-01-17 03:10:00+00:00,22.715197227478267
2024-01-17 03:15:00+00:00,21.628337766369135
2024-01-17 03:35:00+00:00,20.366462509909134
2024-01-17 04:10:00+00:00,19.104272509909134
2024-01-17 04:45:00+00:00,18.017282509909133
2024-01-17 05:10:00+00:00,20.365471676089612
2024-01-17 05:20:00+00:00,0.1710324025131008
2024-01-17 05:35:00+00:00,1.2572824025131009
2024-01-17 06:05:00+00:00,2.517432402513101
2024-01-17 06:55:00+00:00,1.256131788615892
2024-01-17 07:00:00+00:00,0.1695159740206477
2024-01-17 07:15:00+00:00,-0.9174890259793523
2024-01-17 07:35:00+00:00,-2.182239025979352
2024-01-17 10:05:00+00:00,-0.9128527168864287
2024-01-17 13:15:00+00:00,0.1744422831135713
2024-01-17 13:20:00+00:00,1.2612472831135715
2024-01-17 15:00:00+00:00,-0.0041227168864286234
2024-01-17 15:50:00+00:00,-1.0886891690256622
2024-01-17 16:20:00+00:00,-0.0030741690256621546
2024-01-17 17:45:00+00:00,-1.0896451285628468
2024-01-17 18:10:00+00:00,-0.0033951285628466277
2024-01-17 19:05:00+00:00,-1.090464844796752
2024-01-17 19:40:00+00:00,-0.9096243933413402
2024-01-17 20:35:00+00:00,-2.1780793933413403
2024-01-17 21:55:00+00:00,-0.9105680900666906
2024-01-17 22:55:00+00:00,0.3570019099333095
2024-01-17 23:15:00+00:00,-0.910858364034125
2024-01-18 00:55:00+00:00,-2.179073364034125
2024-01-18 01:40:00+00:00,-1.0897233640341248
2024-01-18 02:10:00+00:00,-2.1797233640341247
2024-01-18 02:25:00+00:00,-1.090171317868514
2024-01-18 02:45:00+00:00,-0.0007613178685139665
2024-01-18 06:10:00+00:00,-1.0910959446390345
2024-01-18 06:55:00+00:00,0.1786990553609653
2024-01-18 07:20:00+00:00,20.295199055360964
2024-01-18 09:10:00+00:00,19.206684055360963
2024-01-18 10:50:00+00:00,17.937789055360962
2024-01-18 12:05:00+00:00,-2.2062072787711124
2024-01-18 12:35:00+00:00,-0.9387837239378686
2024-01-18 12:45:00+00:00,0.1488230564138795
2024-01-18 13:00:00+00:00,1.2363230564138794
2024-01-18 13:30:00+00:00,0.1507020910066776
2024-01-18 13:35:00+00:00,1.4169320910066776
2024-01-18 14:40:00+00:00,2.5019820910066777
2024-01-18 15:15:00+00:00,1.2336087200546473
2024-01-18 15:30:00+00:00,-0.03498127994535283
2024-01-18 15:50:00+00:00,1.2320852563794815
2024-01-18 16:30:00+00:00,0.145121240937992
2024-01-18 17:00:00+00:00,1.2305562409379918
2024-01-18 18:20:00+00:00,-0.03773875906200819
2024-01-18 18:50:00+00:00,1.2319043932891773
2024-01-18 20:05:00+00:00,-0.037205606710822625
2024-01-18 20:55:00+00:00,1.2326823602418222
2024-01-18 21:10:00+00:00,-1.124672097136797
2024-01-18 22:05:00+00:00,-0.03725209713679689
2024-01-18 23:00:00+00:00,-1.1249425751914377
2024-01-19 01:30:00+00:00,-2.2132525751914374
2024-01-19 03:10:00+00:00,-0.941972575191438
2024-01-19 03:50:00+00:00,-2.213367575191438
2024-01-19 04:25:00+00:00,-0.9423960152854644
2024-01-19 06:20:00+00:00,-21.167811015285466
2024-01-19 06:30:00+00:00,-20.08022624635361
2024-01-19 07:00:00+00:00,-21.16847624635361
2024-01-19 07:10:00+00:00,-20.080957387385006
2024-01-19 07:20:00+00:00,0.1802214861303455
2024-01-19 07:35:00+00:00,-0.9080735138696545
2024-01-19 07:40:00+00:00,-2.1770935138696546
2024-01-19 08:15:00+00:00,0.17783706521032788
2024-01-19 08:45:00+00:00,-20.108262934789675
2024-01-19 08:50:00+00:00,-21.195867934789675
2024-01-19 09:10:00+00:00,-22.464472934789676
2024-01-19 09:40:00+00:00,-21.196872665230956
2024-01-19 11:05:00+00:00,-22.465387665230956
2024-01-19 11:30:00+00:00,-21.37610162611596
2024-01-19 11:45:00+00:00,-20.287541626115964
2024-01-19 12:00:00+00:00,0.049380530532883604
2024-01-19 12:45:00+00:00,1.3170260986274038
2024-01-19 13:05:00+00:00,0.04860609862740373
2024-01-19 13:40:00+00:00,1.3161522374055106
2024-01-19 14:35:00+00:00,0.22920040713509107
2024-01-19 14:55:00+00:00,-0.858854592864909
2024-01-19 15:00:00+00:00,-2.126714592864909
2024-01-19 19:00:00+00:00,-22.410914592864913
2024-01-19 20:55:00+00:00,-21.32139959286491
2024-01-19 21:00:00+00:00,-20.05116459286491
2024-01-19 21:05:00+00:00,-21.32157959286491
2024-01-21 22:00:00+00:00,-20.052164888524555
2024-01-21 22:35:00+00:00,-21.322259888524556
2024-01-22 00:25:00+00:00,-1.0552954187483128
2024-01-22 01:00:00+00:00,0.2157931643213496
2024-01-22 02:10:00+00:00,-0.8745068356786503
2024-01-22 04:10:00+00:00,-2.1460768356786506
2024-01-22 05:50:00+00:00,-1.0561417224126544
2024-01-22 06:00:00+00:00,-0.8742384068488473
2024-01-22 06:35:00+00:00,0.39719659315115274
2024-01-22 07:35:00+00:00,1.4871187947882498
2024-01-22 08:00:00+00:00,2.5766087947882497
2024-01-22 08:40:00+00:00,1.3073261373353606
2024-01-22 10:50:00+00:00,0.036596137335360934
2024-01-22 12:15:00+00:00,-18.965269948162497
2024-01-22 13:15:00+00:00,1.2866007107999056
2024-01-22 13:50:00+00:00,0.013735710799905654
2024-01-22 14:00:00+00:00,-1.0749842892000943
2024-01-22 14:30:00+00:00,0.1966107666411194
2024-01-22 15:05:00+00:00,-1.0758042333588806
2024-01-22 15:10:00+00:00,-2.1653692333588808
2024-01-22 15:30:00+00:00,-1.076735477774378
2024-01-22 15:50:00+00:00,0.011839522225622012
2024-01-22 16:00:00+00:00,21.51069981671772
2024-01-22 16:50:00+00:00,20.23861981671772
2024-01-22 17:30:00+00:00,19.14873176279749
2024-01-22 17:55:00+00:00,20.238381762797488
2024-01-22 18:25:00+00:00,20.42047115481263
2024-01-22 18:50:00+00:00,18.06047115481263
2024-01-22 19:10:00+00:00,19.330998024904048
2024-01-22 19:15:00+00:00,20.419356072580115
2024-01-22 20:25:00+00:00,19.331006072580113
2024-01-22 20:55:00+00:00,18.060171072580115
2024-01-22 22:00:00+00:00,-2.1548289274198877
2024-01-22 23:00:00+00:00,-1.0668263026399651
2024-01-23 00:15:00+00:00,-2.154671302639965
2024-01-23 01:55:00+00:00,-1.066251542813616
2024-01-23 02:15:00+00:00,0.20623465081642958
2024-01-23 02:20:00+00:00,-0.8828753491835702
2024-01-23 03:05:00+00:00,0.20569216338168989
2024-01-23 03:20:00+00:00,-0.8832028366183101
2024-01-23 03:30:00+00:00,-2.15551283661831
2024-01-23 04:10:00+00:00,-1.0659733124317285
2024-01-23 04:50:00+00:00,-2.1557633124317284
2024-01-23 05:00:00+00:00,-22.441913312431733
2024-01-23 05:55:00+00:00,-21.351324675463573
2024-01-23 06:25:00+00:00,-20.077375920498046
2024-01-23 06:45:00+00:00,-21.351870920498044
2024-01-23 06:55:00+00:00,-1.0262585290888004
2024-01-23 07:20:00+00:00,0.24776736539301988
2024-01-23 07:40:00+00:00,1.33837236539302
2024-01-23 08:15:00+00:00,2.61175236539302
2024-01-23 09:00:00+00:00,1.522686284672628
2024-01-23 09:20:00+00:00,0.43337128467262787
2024-01-23 09:45:00+00:00,1.5218733620448504
2024-01-23 10:10:00+00:00,2.6101833620448502
2024-01-23 10:55:00+00:00,1.33903636229209
2024-01-23 11:15:00+00:00,0.2523083558512558
2024-01-23 11:20:00+00:00,1.3388383558512558
2024-01-23 11:55:00+00:00,0.06817835585125565
2024-01-23 12:15:00+00:00,-1.0190897697141739
2024-01-23 13:20:00+00:00,0.25262631958580495
2024-01-23 13:35:00+00:00,-0.8346186804141948
2024-01-23 14:25:00+00:00,0.2519063560847848
2024-01-23 14:45:00+00:00,1.3372363560847846
2024-01-23 16:00:00+00:00,0.0699263560847847
2024-01-23 16:15:00+00:00,1.3356805844392208
2024-01-23 16:40:00+00:00,2.6014055844392208
2024-01-23 18:25:00+00:00,1.3346459809761735
2024-01-23 18:50:00+00:00,0.06783098097617346
2024-01-23 19:30:00+00:00,1.335430514229569
2024-01-23 20:05:00+00:00,0.06719051422956901
2024-01-23 20:45:00+00:00,-1.017429485770431
2024-01-23 20:50:00+00:00,-2.102119485770431
2024-01-23 21:10:00+00:00,-0.8331317998894834
2024-01-23 21:20:00+00:00,0.2522240553485075
2024-01-23 21:25:00+00:00,-2.1022309446514926
2024-01-23 21:30:00+00:00,-22.393365944651496
2024-01-23 23:25:00+00:00,-2.1150033952590777
2024-01-24 03:25:00+00:00,0.24033160474092252
2024-01-24 03:55:00+00:00,1.3262366047409224
2024-01-24 04:35:00+00:00,0.2400848042853278
2024-01-24 05:20:00+00:00,1.3260398042853279
2024-01-24 05:40:00+00:00,0.2397517829208881
2024-01-24 06:35:00+00:00,-2.1172582170791117
2024-01-24 07:00:00+00:00,-1.0310449924314895
2024-01-24 07:05:00+00:00,-2.1178099924314897
2024-01-24 07:15:00+00:00,-22.402359992431492
2024-01-24 07:40:00+00:00,-21.314578928881975
2024-01-24 08:00:00+00:00,-20.0432247941799
2024-01-24 08:30:00+00:00,-21.315074794179896
2024-01-24 08:35:00+00:00,-20.228369794179898
2024-01-24 08:40:00+00:00,-18.957284564052273
2024-01-24 09:05:00+00:00,-21.317159831834907
2024-01-24 09:30:00+00:00,-21.132718173594938
2024-01-24 09:40:00+00:00,-0.7915469956666346
2024-01-24 09:45:00+00:00,-2.0688269956666345
2024-01-24 15:30:00+00:00,-0.9785619956666345
2024-01-24 15:35:00+00:00,0.11129300433336553
2024-01-24 15:45:00+00:00,1.3866230043333656
2024-01-24 16:10:00+00:00,2.6608430043333655
2024-01-24 17:00:00+00:00,-17.508656995666634
2024-01-24 17:55:00+00:00,-18.59952570258272
2024-01-24 18:00:00+00:00,-17.50972570258272
2024-01-24 19:20:00+00:00,-18.598084879349763
2024-01-24 19:25:00+00:00,1.5184243983152759
2024-01-24 19:40:00+00:00,0.42956439831527593
2024-01-24 20:40:00+00:00,20.556614398315276
2024-01-24 20:55:00+00:00,21.644702265320078
2024-01-24 21:20:00+00:00,20.556552265320075
2024-01-24 21:50:00+00:00,0.4193658561503961
2024-01-24 22:10:00+00:00,-0.853044143849604
2024-01-25 00:05:00+00:00,0.23469749715292518
2024-01-25 01:00:00+00:00,1.321767497152925
2024-01-25 01:30:00+00:00,0.05091249715292512
2024-01-25 01:55:00+00:00,-1.0368058000353384
2024-01-25 03:00:00+00:00,-2.1248408000353383
2024-01-25 04:50:00+00:00,-1.037364885230207
2024-01-25 05:20:00+00:00,-2.125079885230207
2024-01-25 06:30:00+00:00,0.23505098883440428
2024-01-25 07:05:00+00:00,-0.8537540111655952
2024-01-25 07:20:00+00:00,0.4184209888344046
2024-01-25 07:45:00+00:00,-0.8541486341604179
2024-01-25 07:50:00+00:00,-2.1272836341604178
2024-01-25 07:55:00+00:00,18.030831365839582
2024-01-25 08:15:00+00:00,-2.100844280426018
2024-01-25 08:55:00+00:00,-1.010981460142193
2024-01-25 09:05:00+00:00,19.12268353985781
2024-01-25 09:35:00+00:00,-1.0343509182909356
2024-01-25 10:00:00+00:00,-2.1242059182909356
2024-01-25 10:30:00+00:00,-1.0349400785610332
2024-01-25 10:40:00+00:00,-2.1246200785610334
2024-01-25 11:00:00+00:00,-1.0354686785287068
2024-01-25 11:10:00+00:00,0.05357632147129321
2024-01-25 11:50:00+00:00,-1.035886522228536
2024-01-25 12:35:00+00:00,-2.125181522228536
2024-01-25 13:20:00+00:00,-1.0366183332143128
2024-01-25 13:30:00+00:00,0.2351975716377465
2024-01-25 14:20:00+00:00,-0.8517374283622535
2024-01-25 14:30:00+00:00,0.23360691644195378
2024-01-25 15:05:00+00:00,1.3187019164419538
2024-01-25 16:00:00+00:00,0.2360234969822394
2024-01-25 17:05:00+00:00,1.3193934969822392
2024-01-25 17:10:00+00:00,0.23558114379150888
2024-01-25 17:15:00+00:00,-2.120078856208491
2024-01-25 17:35:00+00:00,-0.85084665640495
2024-01-25 17:40:00+00:00,0.2323321494206791
2024-01-25 17:55:00+00:00,-1.0367078505793208
2024-01-25 18:15:00+00:00,0.0467571494206791
2024-01-25 21:05:00+00:00,1.3176891387841372
2024-01-25 21:30:00+00:00,0.046689138784137496
2024-01-25 21:50:00+00:00,-1.0380759085621654
2024-01-25 22:25:00+00:00,0.23245423997438552
2024-01-26 00:35:00+00:00,-1.0381657600256144
2024-01-26 02:15:00+00:00,-2.122925760025615
2024-01-26 04:10:00+00:00,-1.0385632750203382
2024-01-26 04:30:00+00:00,-21.26151327502034
2024-01-26 05:10:00+00:00,-22.34561327502034
2024-01-26 06:05:00+00:00,-19.991762837820826
2024-01-26 06:30:00+00:00,-17.63883283782083
2024-01-26 07:10:00+00:00,2.572017635576981
