entry_ts,exit_ts,side,entry,stop,exit_price,exit_reason,p_long,p_short,p_big,gross_ret,net_ret,week_start
2024-01-16 17:25:00+00:00,2024-01-16 20:25:00+00:00,long,1.26312,1.2614598783108277,1.262955,time,0.9175000786781311,0.014324773102998734,0.9175000786781311,-0.0001306289188675036,-0.0002306289188675036,2024-01-15 00:00:00+00:00
2024-01-18 14:05:00+00:00,2024-01-18 17:05:00+00:00,long,1.2663799999999998,1.2643758171874813,1.26757,time,0.8736943006515503,0.010699902661144733,0.8736943006515503,0.0009396863500688024,0.0008396863500688024,2024-01-15 00:00:00+00:00
2024-01-19 14:40:00+00:00,2024-01-19 17:40:00+00:00,long,1.266335,1.2653010651148728,1.26836,time,0.8736896514892578,0.010470082052052021,0.8736896514892578,0.001599102923002249,0.001499102923002249,2024-01-15 00:00:00+00:00
2024-01-24 11:00:00+00:00,2024-01-24 13:30:00+00:00,short,1.2749899999999998,1.2760185047982098,1.2760185047982098,stop,0.0003733315970748663,0.9973893761634827,0.9973893761634827,-0.0008066767568450928,-0.0009066767568450928,2024-01-22 00:00:00+00:00
2024-01-26 14:35:00+00:00,2024-01-26 17:35:00+00:00,short,1.27432,1.2757219900869705,1.270865,time,0.00016199586389120668,0.9938068985939026,0.9938068985939026,0.002711249921526715,0.002611249921526715,2024-01-22 00:00:00+00:00
2024-02-01 08:45:00+00:00,2024-02-01 09:10:00+00:00,long,1.2652450000000002,1.2643956109189283,1.2643956109189283,stop,0.9850373864173889,8.812347914499696e-06,0.9850373864173889,-0.000671323799795176,-0.000771323799795176,2024-01-29 00:00:00+00:00
2024-02-02 13:15:00+00:00,2024-02-02 13:30:00+00:00,short,1.2761049999999998,1.2768404449344903,1.2734174384737802,target,0.00019858029554598033,0.9701623916625977,0.9701623916625977,0.002106066135795781,0.0020060661357957812,2024-01-29 00:00:00+00:00
2024-02-05 11:30:00+00:00,2024-02-05 11:55:00+00:00,long,1.257935,1.2572958221518342,1.2572958221518342,stop,0.9074995517730713,0.003505258122459054,0.9074995517730713,-0.0005081167533821374,-0.0006081167533821374,2024-02-05 00:00:00+00:00
2024-02-05 12:00:00+00:00,2024-02-05 12:55:00+00:00,long,1.256635,1.2559068071660258,1.2559068071660258,stop,0.8631612062454224,0.003923749551177025,0.8631612062454224,-0.0005794783958541494,-0.0006794783958541494,2024-02-05 00:00:00+00:00
2024-02-05 16:35:00+00:00,2024-02-05 19:35:00+00:00,long,1.252335,1.2515961295769964,1.253765,time,0.8459881544113159,0.005219089332967997,0.8459881544113159,0.001141866992458107,0.001041866992458107,2024-02-05 00:00:00+00:00
2024-02-07 12:55:00+00:00,2024-02-07 13:30:00+00:00,short,1.263165,1.2636765262606762,1.2636765262606762,stop,0.021261295303702354,0.7266953587532043,0.7266953587532043,-0.00040495601182422014,-0.0005049560118242202,2024-02-05 00:00:00+00:00
2024-02-07 16:50:00+00:00,2024-02-07 18:10:00+00:00,short,1.2626849999999998,1.2632271299924416,1.2632271299924416,stop,0.021494731307029724,0.7234498858451843,0.7234498858451843,-0.00042934698079233335,-0.0005293469807923334,2024-02-05 00:00:00+00:00
2024-02-07 19:30:00+00:00,2024-02-07 19:45:00+00:00,short,1.262565,1.2629932366127266,1.2629932366127266,stop,0.013338902965188026,0.6593595743179321,0.6593595743179321,-0.00033917985428599806,-0.00043917985428599805,2024-02-05 00:00:00+00:00
2024-02-08 15:30:00+00:00,2024-02-08 18:30:00+00:00,long,1.260195,1.2592331589866006,1.262065,time,0.6250930428504944,0.12146467715501785,0.6250930428504944,0.0014838973333493044,0.0013838973333493044,2024-02-05 00:00:00+00:00
2024-02-09 13:45:00+00:00,2024-02-09 16:45:00+00:00,long,1.26233,1.2610916203598743,1.262925,time,0.6205515265464783,0.21164993941783905,0.6205515265464783,0.000471350597704312,0.000371350597704312,2024-02-05 00:00:00+00:00
2024-02-14 14:10:00+00:00,2024-02-14 15:00:00+00:00,long,1.25556,1.2545470073089777,1.2545470073089777,stop,0.9983962178230286,0.0011923538986593485,0.9983962178230286,-0.0008068054820337123,-0.0009068054820337123,2024-02-12 00:00:00+00:00
2024-02-15 13:00:00+00:00,2024-02-15 13:25:00+00:00,long,1.25493,1.2542053375204882,1.2542053375204882,stop,0.9948340654373169,1.8299706425750628e-05,0.9948340654373169,-0.0005774525109064621,-0.0006774525109064621,2024-02-12 00:00:00+00:00
2024-02-16 12:25:00+00:00,2024-02-16 12:50:00+00:00,long,1.259115,1.2584823762967714,1.2584823762967714,stop,0.7207580208778381,0.004442066419869661,0.7207580208778381,-0.0005024352050675418,-0.0006024352050675418,2024-02-12 00:00:00+00:00
