ts,open,high,low,close,ret1,ret3,ret6,atr_rel,body_rel,vol_log1p,footprint_raw,footprint_z,fh,fl,cross_up,cross_dn,in_bull_fvg,in_bear_fvg,fvg_width,htf_ret1,htf_atr_rel,htf_vol_log1p,htf_sweep_long,htf_sweep_short,htf_in_bull_fvg,htf_in_bear_fvg,htf_fvg_width,htf_age_long,htf_age_short,htf_long_bias,htf_short_bias,session_ok,vol_regime_ok,long_setup,short_setup,long_ret,short_ret,long_hold_bars,short_hold_bars,y
2024-01-22 09:00:00+00:00,1.269345,1.27026,1.2691599999999998,1.27024,0.0006932627465809915,-0.00013381506757659256,-0.00014562056004874258,0.0006705972647934695,1.0506921135955358,7.672604311793269,321.1799966469407,2.888649654301271,0,0,0,0,0,0,0.00032670991308707606,0.00082260146730051,0.0020879146193811086,10.30130212296255,1,0,0,0,0.0006134945198417416,4.0,20.0,1,0,1,1,True,False,0.0009722572112356165,0.0,12,1,1
2024-01-22 09:15:00+00:00,1.270225,1.27113,1.270225,1.270685,0.00035032749716590317,0.001087209142010881,0.00025583299222264877,0.0006759426663678895,0.5355623855764414,7.476551639396073,110.46000262349844,1.2129583831747754,0,1,0,0,0,0,0.00044070717762441136,0.00082260146730051,0.0020879146193811086,10.30130212296255,1,0,0,0,0.0006134945198417416,5.0,21.0,1,0,1,1,True,False,0.0006217119112919001,0.0,11,1,1
2024-01-22 09:30:00+00:00,1.270675,1.270755,1.26987,1.270195,-0.0003856187804216482,0.0006578118106761455,0.00028350139978816635,0.0006789420884812446,-0.5565934689737493,7.621738852055924,-108.48000040650366,-0.31812423230343134,0,0,0,0,1,0,0.0004408771881480206,0.00082260146730051,0.0020879146193811086,10.30130212296255,1,0,0,0,0.0006134945198417416,6.0,22.0,1,0,1,1,False,False,0.0,0.0,1,1,0
2024-01-22 09:45:00+00:00,1.2702,1.27066,1.269985,1.270495,0.000236184207936585,0.00020074946466808186,6.690753378824077e-05,0.0006591160662586131,0.35227932646239385,7.031979732066064,127.35000092536211,1.263957149287039,1,0,0,0,0,0,0.0004407730845061769,0.00082260146730051,0.0020879146193811086,10.30130212296255,1,0,0,0,0.0006134945198417416,7.0,23.0,1,0,1,1,True,False,0.0007713528978863238,0.0,9,1,1
2024-01-22 10:00:00+00:00,1.27046,1.2706,1.269965,1.270545,3.935473968819103e-05,-0.00011017679440616934,0.0009769125623866337,0.0006378495142276194,0.10488433877609274,7.323593057038364,68.39999998360872,0.7790340325794037,0,1,0,0,0,0,0.00044075573867881514,0.00082260146730051,0.0020879146193811086,10.30130212296255,1,0,0,0,0.0006134945198417416,8.0,24.0,1,0,1,1,True,False,0.0007319693517346959,0.0,8,1,1
2024-01-22 16:00:00+00:00,1.27201,1.272015,1.270875,1.2713199999999998,-0.0005424485656562172,-0.0013118720492700797,-3.9327654420162617e-05,0.0007342807987280121,-0.7391490777959489,7.8727980644208255,-121.78000072389841,-0.9259902846990791,0,0,0,0,0,0,5.5060881603340967e-05,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,32.0,0.0,0,1,1,1,False,True,0.0,-0.0015574363653527712,1,5,0
2024-01-22 16:15:00+00:00,1.2713299999999998,1.27187,1.27114,1.27171,0.000306767768933236,-0.0002947916216290425,-0.0003890882365658044,0.0007127188979408171,0.41925401989430683,7.416216092696917,-96.39000283181667,-0.8328119823263173,0,0,0,0,0,0,5.504399587953185e-05,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,33.0,1.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-22 16:30:00+00:00,1.271725,1.271865,1.271475,1.271545,-0.0001297465617160487,-0.00036556316381175513,-0.0009075194468453063,0.0006586649965778494,-0.21491968024588265,7.561485710854207,-8.869999937713146,-0.2879362104719324,0,1,0,0,0,0,5.505113857548057e-05,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,34.0,2.0,0,1,1,1,False,True,0.0,-0.001380210688571859,1,3,0
2024-01-22 16:45:00+00:00,1.27155,1.272695,1.271465,1.272595,0.0008257670786326887,0.0010028946292044427,-0.00031029308949803713,0.0006992425387995563,1.1743518503718957,7.844299501722744,596.1599967926741,2.6007502598249754,0,0,0,0,0,0,5.5005716665521625e-05,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,35.0,3.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-22 17:00:00+00:00,1.272625,1.272815,1.2722250000000002,1.272755,0.00012572735237847965,0.0008217282242022339,0.0005266943639774535,0.0006677421950873439,0.15296417175307353,7.918883339507324,648.2999994009733,2.3059282292862515,0,0,0,0,0,0,0.00028285098074637703,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,36.0,4.0,0,1,1,1,False,False,0.0,0.0,1,1,0
