ts,symbol,side,price,quantity,signed_qty,fee,cash_flow,position_qty,avg_cost,realized_pnl_trade,realized_pnl_cum
2024-05-31 01:10:00+00:00,GBPUSD,sell,1.2727759156025753,1.0,-1.0,0.0,1.2727759156025753,0.0,0.0,-0.0003440843974247265,0.028774913956933545
2024-05-31 03:50:00+00:00,GBPUSD,buy,1.27222,1.0,1.0,0.0,-1.27222,1.0,1.27222,0.0,0.028774913956933545
2024-05-31 04:15:00+00:00,GBPUSD,sell,1.2719252781849264,1.0,-1.0,0.0,1.2719252781849264,0.0,0.0,-0.0002947218150735065,0.02848019214186004
2024-05-31 09:25:00+00:00,GBPUSD,buy,1.27162,1.0,1.0,0.0,-1.27162,1.0,1.27162,0.0,0.02848019214186004
2024-05-31 09:35:00+00:00,GBPUSD,sell,1.272039366647589,1.0,-1.0,0.0,1.272039366647589,0.0,0.0,0.00041936664758912556,0.028899558789449165
2024-05-31 12:30:00+00:00,GBPUSD,buy,1.272905,1.0,1.0,0.0,-1.272905,1.0,1.272905,0.0,0.028899558789449165
2024-05-31 14:05:00+00:00,GBPUSD,sell,1.2764988147214509,1.0,-1.0,0.0,1.2764988147214509,0.0,0.0,0.0035938147214509275,0.03249337351090009
2024-05-31 14:20:00+00:00,GBPUSD,sell,1.27546,1.0,-1.0,0.0,1.27546,-1.0,1.27546,0.0,0.03249337351090009
2024-05-31 15:00:00+00:00,GBPUSD,buy,1.272893283702926,1.0,1.0,0.0,-1.272893283702926,0.0,0.0,0.0025667162970739454,0.03506008980797404
2024-05-31 16:30:00+00:00,GBPUSD,buy,1.272945,1.0,1.0,0.0,-1.272945,1.0,1.272945,0.0,0.03506008980797404
2024-06-02 22:30:00+00:00,GBPUSD,sell,1.274425,1.0,-1.0,0.0,1.274425,0.0,0.0,0.0014799999999999258,0.03654008980797396
2024-06-03 02:05:00+00:00,GBPUSD,sell,1.27471,1.0,-1.0,0.0,1.27471,-1.0,1.27471,0.0,0.03654008980797396
2024-06-03 06:10:00+00:00,GBPUSD,buy,1.2734064449839126,1.0,1.0,0.0,-1.2734064449839126,0.0,0.0,0.0013035550160873655,0.03784364482406133
2024-06-03 06:35:00+00:00,GBPUSD,buy,1.27381,1.0,1.0,0.0,-1.27381,1.0,1.27381,0.0,0.03784364482406133
2024-06-03 07:10:00+00:00,GBPUSD,sell,1.2730612575395934,1.0,-1.0,0.0,1.2730612575395934,0.0,0.0,-0.0007487424604066817,0.03709490236365465
2024-06-03 12:20:00+00:00,GBPUSD,buy,1.27335,1.0,1.0,0.0,-1.27335,1.0,1.27335,0.0,0.03709490236365465
2024-06-03 14:00:00+00:00,GBPUSD,sell,1.2748233558589062,1.0,-1.0,0.0,1.2748233558589062,0.0,0.0,0.001473355858906178,0.038568258222560825
2024-06-03 15:05:00+00:00,GBPUSD,buy,1.278365,1.0,1.0,0.0,-1.278365,1.0,1.278365,0.0,0.038568258222560825
2024-06-03 21:05:00+00:00,GBPUSD,sell,1.280545,1.0,-1.0,0.0,1.280545,0.0,0.0,0.0021800000000000708,0.040748258222560896
2024-06-04 01:35:00+00:00,GBPUSD,sell,1.280635,1.0,-1.0,0.0,1.280635,-1.0,1.280635,0.0,0.040748258222560896
2024-06-04 03:15:00+00:00,GBPUSD,buy,1.2809887321113085,1.0,1.0,0.0,-1.2809887321113085,0.0,0.0,-0.00035373211130851345,0.04039452611125238
2024-06-04 04:05:00+00:00,GBPUSD,buy,1.281145,1.0,1.0,0.0,-1.281145,1.0,1.281145,0.0,0.04039452611125238
2024-06-04 05:30:00+00:00,GBPUSD,sell,1.2808579018723822,1.0,-1.0,0.0,1.2808579018723822,0.0,0.0,-0.00028709812761773534,0.04010742798363465
2024-06-04 06:30:00+00:00,GBPUSD,sell,1.27963,1.0,-1.0,0.0,1.27963,-1.0,1.27963,0.0,0.04010742798363465
2024-06-04 06:50:00+00:00,GBPUSD,buy,1.2800915024431778,1.0,1.0,0.0,-1.2800915024431778,0.0,0.0,-0.0004615024431777748,0.03964592554045687
2024-06-04 07:15:00+00:00,GBPUSD,sell,1.279365,1.0,-1.0,0.0,1.279365,-1.0,1.279365,0.0,0.03964592554045687
2024-06-04 09:00:00+00:00,GBPUSD,buy,1.2772346535575183,1.0,1.0,0.0,-1.2772346535575183,0.0,0.0,0.0021303464424817786,0.04177627198293865
2024-06-04 09:20:00+00:00,GBPUSD,sell,1.275915,1.0,-1.0,0.0,1.275915,-1.0,1.275915,0.0,0.04177627198293865
2024-06-04 14:00:00+00:00,GBPUSD,buy,1.2779575293622585,1.0,1.0,0.0,-1.2779575293622585,0.0,0.0,-0.0020425293622585716,0.03973374262068008
2024-06-04 14:05:00+00:00,GBPUSD,sell,1.27635,1.0,-1.0,0.0,1.27635,-1.0,1.27635,0.0,0.03973374262068008
2024-06-04 14:25:00+00:00,GBPUSD,buy,1.2776972906121564,1.0,1.0,0.0,-1.2776972906121564,0.0,0.0,-0.0013472906121563266,0.03838645200852375
2024-06-04 16:35:00+00:00,GBPUSD,sell,1.278425,1.0,-1.0,0.0,1.278425,-1.0,1.278425,0.0,0.03838645200852375
2024-06-04 17:30:00+00:00,GBPUSD,buy,1.2792069925931706,1.0,1.0,0.0,-1.2792069925931706,0.0,0.0,-0.0007819925931706884,0.037604459415353064
2024-06-04 18:30:00+00:00,GBPUSD,sell,1.278535,1.0,-1.0,0.0,1.278535,-1.0,1.278535,0.0,0.037604459415353064
2024-06-04 20:30:00+00:00,GBPUSD,buy,1.2769360215079242,1.0,1.0,0.0,-1.2769360215079242,0.0,0.0,0.0015989784920757977,0.03920343790742886
2024-06-05 00:00:00+00:00,GBPUSD,sell,1.277025,1.0,-1.0,0.0,1.277025,-1.0,1.277025,0.0,0.03920343790742886
2024-06-05 00:35:00+00:00,GBPUSD,buy,1.2772912710976805,1.0,1.0,0.0,-1.2772912710976805,0.0,0.0,-0.0002662710976804039,0.03893716680974846
2024-06-05 02:50:00+00:00,GBPUSD,sell,1.277765,1.0,-1.0,0.0,1.277765,-1.0,1.277765,0.0,0.03893716680974846
2024-06-05 03:50:00+00:00,GBPUSD,buy,1.2770567083240905,1.0,1.0,0.0,-1.2770567083240905,0.0,0.0,0.0007082916759095781,0.039645458485658036
2024-06-05 05:20:00+00:00,GBPUSD,sell,1.277065,1.0,-1.0,0.0,1.277065,-1.0,1.277065,0.0,0.039645458485658036
2024-06-05 07:25:00+00:00,GBPUSD,buy,1.2776676344814324,1.0,1.0,0.0,-1.2776676344814324,0.0,0.0,-0.0006026344814324958,0.03904282400422554
