ts,symbol,side,cash_flow,cash_balance
2024-01-23 23:25:00+00:00,XAUUSD,sell,20.278362549392416,0.24962521336794197
2024-01-24 07:15:00+00:00,XAUUSD,buy,-20.28455,-20.034924786632057
2024-01-24 09:40:00+00:00,XAUUSD,sell,20.341171177928302,0.306246391296245
2024-01-24 17:00:00+00:00,XAUUSD,buy,-20.1695,-19.863253608703754
2024-01-24 19:25:00+00:00,XAUUSD,sell,20.11650927766504,0.25325566896128393
2024-01-24 20:40:00+00:00,XAUUSD,sell,20.12705,20.380305668961284
2024-01-24 21:50:00+00:00,XAUUSD,buy,-20.13718640916968,0.2431192597916052
2024-01-25 07:55:00+00:00,XAUUSD,sell,20.158115,20.401234259791604
2024-01-25 08:15:00+00:00,XAUUSD,buy,-20.1316756462656,0.2695586135260051
2024-01-25 09:05:00+00:00,XAUUSD,sell,20.133665,20.403223613526006
2024-01-25 09:35:00+00:00,XAUUSD,buy,-20.157034458148743,0.24618915537726238
2024-01-26 04:30:00+00:00,XAUUSD,buy,-20.22295,-19.97676084462274
2024-01-26 07:10:00+00:00,XAUUSD,sell,20.21085047339781,0.23408962877507022
2024-01-26 09:40:00+00:00,XAUUSD,buy,-20.2073,-19.97321037122493
2024-01-26 13:30:00+00:00,XAUUSD,sell,20.259656183405905,0.2864458121809754
2024-01-26 15:30:00+00:00,XAUUSD,buy,-20.192985,-19.906539187819025
2024-01-26 16:10:00+00:00,XAUUSD,sell,20.161123282252,0.2545840944329747
2024-01-26 17:40:00+00:00,XAUUSD,sell,20.17105,20.425634094432976
2024-01-26 20:25:00+00:00,XAUUSD,buy,-20.18377170743798,0.2418623869949954
2024-01-29 06:05:00+00:00,XAUUSD,buy,-20.2671,-20.025237613005004
2024-01-29 06:55:00+00:00,XAUUSD,sell,20.290256405379267,0.2650187923742635
2024-01-29 07:50:00+00:00,XAUUSD,sell,20.3149,20.579918792374265
2024-01-29 10:40:00+00:00,XAUUSD,buy,-20.26122656306623,0.3186922293080343
2024-01-29 13:20:00+00:00,XAUUSD,buy,-20.3041,-19.985407770691964
2024-01-29 13:40:00+00:00,XAUUSD,sell,20.34933168265775,0.36392391196578444
2024-01-29 14:15:00+00:00,XAUUSD,sell,20.35275,20.716673911965785
2024-01-29 14:30:00+00:00,XAUUSD,buy,-20.300099940617294,0.41657397134849106
2024-01-29 17:15:00+00:00,XAUUSD,buy,-20.28505,-19.868476028651507
2024-01-29 18:20:00+00:00,XAUUSD,sell,20.26415178120921,0.39567575255770393
2024-01-29 18:45:00+00:00,XAUUSD,sell,20.25785,20.653525752557705
2024-01-29 19:05:00+00:00,XAUUSD,buy,-20.271313045208228,0.38221270734947765
2024-02-02 15:55:00+00:00,XAUUSD,buy,-20.350700000000003,-19.968487292650526
2024-02-02 21:55:00+00:00,XAUUSD,sell,20.39865,0.43016270734947426
2024-02-05 02:20:00+00:00,XAUUSD,sell,20.36245,20.792612707349473
2024-02-05 03:20:00+00:00,XAUUSD,buy,-20.307000175891,0.4856125314584716
2024-02-07 06:55:00+00:00,XAUUSD,buy,-20.33565,-19.85003746854153
2024-02-07 07:30:00+00:00,XAUUSD,sell,20.360075451476558,0.5100379829350281
2024-02-07 09:25:00+00:00,XAUUSD,buy,-20.341,-19.830962017064973
2024-02-07 12:10:00+00:00,XAUUSD,sell,20.32552589031806,0.49456387325308526
2024-02-07 14:40:00+00:00,XAUUSD,buy,-20.4037,-19.909136126746915
2024-02-07 20:40:00+00:00,XAUUSD,sell,20.35475,0.4456138732530839
2024-02-08 04:15:00+00:00,XAUUSD,buy,-20.335355,-19.889741126746916
2024-02-08 04:45:00+00:00,XAUUSD,sell,20.32458837201826,0.43484724527134233
2024-02-08 05:55:00+00:00,XAUUSD,buy,-20.335935,-19.901087754728657
2024-02-08 07:45:00+00:00,XAUUSD,sell,20.320404877818568,0.4193171230899111
2024-02-08 09:35:00+00:00,XAUUSD,buy,-20.31565,-19.89633287691009
2024-02-08 09:45:00+00:00,XAUUSD,sell,20.336925321705973,0.44059244479588244
2024-02-08 13:20:00+00:00,XAUUSD,buy,-20.2638,-19.823207555204117
2024-02-08 13:30:00+00:00,XAUUSD,sell,20.229660720717835,0.40645316551371735
2024-02-08 18:00:00+00:00,XAUUSD,buy,-20.34045,-19.933996834486283
2024-02-09 00:00:00+00:00,XAUUSD,sell,20.3377,0.40370316551371843
2024-02-09 01:20:00+00:00,XAUUSD,buy,-20.346615,-19.94291183448628
2024-02-09 07:20:00+00:00,XAUUSD,sell,20.34035,0.39743816551371935
2024-02-09 15:05:00+00:00,XAUUSD,buy,-20.2641,-19.86666183448628
2024-02-09 15:20:00+00:00,XAUUSD,sell,20.227230504341563,0.360568669855283
2024-02-09 17:05:00+00:00,XAUUSD,buy,-20.2249,-19.86433133014472
2024-02-11 23:00:00+00:00,XAUUSD,sell,20.267520873116016,0.4031895429712975
2024-02-12 01:10:00+00:00,XAUUSD,sell,20.24675,20.649939542971296
2024-02-12 07:10:00+00:00,XAUUSD,buy,-20.23515,0.41478954297129533
2024-02-12 08:45:00+00:00,XAUUSD,sell,20.247300000000003,20.662089542971298
2024-02-12 13:20:00+00:00,XAUUSD,buy,-20.274838342899525,0.3872512000717734
2024-02-13 13:30:00+00:00,XAUUSD,sell,20.15645,20.543701200071773
2024-02-13 19:30:00+00:00,XAUUSD,buy,-19.92065,0.6230512000717745
2024-02-14 02:10:00+00:00,XAUUSD,sell,19.9235,20.546551200071775
2024-02-14 02:20:00+00:00,XAUUSD,buy,-19.917794312318964,0.6287568877528109
2024-02-14 02:35:00+00:00,XAUUSD,sell,19.9156,20.544356887752812
2024-02-14 08:30:00+00:00,XAUUSD,buy,-19.87019197258778,0.6741649151650329
2024-02-15 03:20:00+00:00,XAUUSD,sell,19.925635,20.599799915165033
2024-02-15 03:45:00+00:00,XAUUSD,buy,-19.90879180772923,0.6910081074358025
2024-02-15 13:30:00+00:00,XAUUSD,sell,19.9593,20.6503081074358
2024-02-15 13:35:00+00:00,XAUUSD,buy,-20.00816520955271,0.6421428978830903
2024-02-15 14:30:00+00:00,XAUUSD,buy,-20.0762,-19.43405710211691
2024-02-15 15:35:00+00:00,XAUUSD,sell,20.011288200576363,0.5772310984594533
2024-02-16 01:25:00+00:00,XAUUSD,buy,-20.0395,-19.462268901540547
2024-02-16 07:25:00+00:00,XAUUSD,sell,20.04975,0.5874810984594525
2024-02-19 11:35:00+00:00,XAUUSD,sell,20.183865,20.771346098459453
2024-02-19 12:45:00+00:00,XAUUSD,buy,-20.163861146326138,0.6074849521333157
2024-02-19 14:20:00+00:00,XAUUSD,buy,-20.173735,-19.566250047866685
2024-02-19 15:40:00+00:00,XAUUSD,sell,20.159614274965325,0.5933642270986397
2024-02-20 02:25:00+00:00,XAUUSD,buy,-20.183205,-19.58984077290136
2024-02-20 07:20:00+00:00,XAUUSD,sell,20.21778805242632,0.6279472795249603
2024-02-20 08:15:00+00:00,XAUUSD,buy,-20.222965,-19.595017720475038
2024-02-20 10:20:00+00:00,XAUUSD,sell,20.25347782746328,0.6584601069882403
2024-02-20 14:00:00+00:00,XAUUSD,sell,20.286,20.94446010698824
2024-02-20 20:00:00+00:00,XAUUSD,buy,-20.24125,0.7032101069882408
2024-02-20 21:20:00+00:00,XAUUSD,buy,-20.246885,-19.543674893011758
2024-02-20 21:40:00+00:00,XAUUSD,sell,20.24115900753324,0.6974841145214832
2024-02-21 20:35:00+00:00,XAUUSD,buy,-20.25935,-19.561865885478518
2024-02-22 02:35:00+00:00,XAUUSD,sell,20.271700000000003,0.7098341145214846
2024-02-23 02:25:00+00:00,XAUUSD,sell,20.2592,20.969034114521484
2024-02-23 05:40:00+00:00,XAUUSD,buy,-20.22592445731665,0.7431096572048332
2024-02-23 06:45:00+00:00,XAUUSD,buy,-20.2066,-19.46349034279517
2024-02-23 09:20:00+00:00,XAUUSD,sell,20.18003719414053,0.7165468513453632
2024-02-23 13:20:00+00:00,XAUUSD,sell,20.2645,20.981046851345365
2024-02-23 15:55:00+00:00,XAUUSD,buy,-20.2914258991847,0.6896209521606664
2024-02-23 16:20:00+00:00,XAUUSD,buy,-20.34275,-19.653129047839332
2024-02-25 23:20:00+00:00,XAUUSD,sell,20.349535,0.6964059521606671
2024-02-26 01:20:00+00:00,XAUUSD,buy,-20.32685,-19.630444047839333
2024-02-26 07:20:00+00:00,XAUUSD,sell,20.343085,0.7126409521606654
2024-02-26 15:40:00+00:00,XAUUSD,buy,-20.28495,-19.572309047839333
2024-02-26 21:40:00+00:00,XAUUSD,sell,20.312415,0.7401059521606683
2024-02-27 10:55:00+00:00,XAUUSD,buy,-20.3651,-19.624994047839333
2024-02-27 14:05:00+00:00,XAUUSD,sell,20.345560458920456,0.7205664110811227
2024-02-27 17:50:00+00:00,XAUUSD,buy,-20.322615,-19.602048588918876
2024-02-27 19:45:00+00:00,XAUUSD,sell,20.296695531282506,0.6946469423636294
2024-02-27 20:40:00+00:00,XAUUSD,buy,-20.301435,-19.606788057636372
2024-02-28 01:40:00+00:00,XAUUSD,sell,20.32920005366746,0.722411996031088
2024-02-28 02:00:00+00:00,XAUUSD,sell,20.3265,21.048911996031087
2024-02-28 02:40:00+00:00,XAUUSD,buy,-20.30694941296591,0.7419625830651775
2024-02-28 03:10:00+00:00,XAUUSD,sell,20.3059,21.04786258306518
2024-02-28 03:30:00+00:00,XAUUSD,buy,-20.3169308956476,0.7309316874175771
2024-02-28 03:50:00+00:00,XAUUSD,sell,20.31015,21.041081687417577
2024-02-28 06:05:00+00:00,XAUUSD,buy,-20.32000937570545,0.7210723117121276
2024-02-28 15:25:00+00:00,XAUUSD,buy,-20.331885,-19.610812688287872
2024-02-28 21:25:00+00:00,XAUUSD,sell,20.337200000000003,0.7263873117121307
2024-02-29 01:35:00+00:00,XAUUSD,buy,-20.3581,-19.63171268828787
2024-02-29 07:35:00+00:00,XAUUSD,sell,20.3756,0.743887311712129
2024-02-29 08:05:00+00:00,XAUUSD,sell,20.361,21.10488731171213
2024-02-29 10:20:00+00:00,XAUUSD,buy,-20.331904646346285,0.7729826653658449
2024-02-29 11:30:00+00:00,XAUUSD,sell,20.3075,21.080482665365846
2024-02-29 12:20:00+00:00,XAUUSD,buy,-20.28871923678089,0.7917634285849573
2024-02-29 12:35:00+00:00,XAUUSD,buy,-20.298405,-19.50664157141504
2024-02-29 13:25:00+00:00,XAUUSD,sell,20.3345998595461,0.8279582881310574
2024-02-29 14:40:00+00:00,XAUUSD,buy,-20.4986,-19.670641711868942
2024-02-29 14:50:00+00:00,XAUUSD,sell,20.47379625442821,0.8031545425592661
2024-02-29 15:35:00+00:00,XAUUSD,buy,-20.4933,-19.690145457440735
2024-02-29 16:10:00+00:00,XAUUSD,sell,20.46186656744228,0.7717211100015433
2024-03-01 01:35:00+00:00,XAUUSD,buy,-20.443215,-19.671493889998455
2024-03-01 02:40:00+00:00,XAUUSD,sell,20.458651613594338,0.7871577235958824
2024-03-01 03:10:00+00:00,XAUUSD,buy,-20.46155,-19.674392276404117
2024-03-01 05:05:00+00:00,XAUUSD,sell,20.450272417346067,0.7758801409419505
2024-03-01 11:35:00+00:00,XAUUSD,buy,-20.5683,-19.79241985905805
2024-03-01 12:45:00+00:00,XAUUSD,sell,20.53724104427427,0.744821185216221
2024-03-04 02:25:00+00:00,XAUUSD,buy,-20.818385,-20.07356381478378
2024-03-04 07:45:00+00:00,XAUUSD,sell,20.869176159715764,0.7956123449319854
2024-03-05 02:30:00+00:00,XAUUSD,buy,-21.131335,-20.335722655068015
2024-03-05 05:20:00+00:00,XAUUSD,sell,21.16825579977805,0.8325331447100339
2024-03-05 05:30:00+00:00,XAUUSD,buy,-21.171915,-20.339381855289965
2024-03-05 06:45:00+00:00,XAUUSD,sell,21.15277675325137,0.8133948979614054
2024-03-05 14:10:00+00:00,XAUUSD,buy,-21.303965,-20.490570102038596
2024-03-05 20:10:00+00:00,XAUUSD,sell,21.292900000000003,0.8023298979614069
2024-03-07 03:50:00+00:00,XAUUSD,buy,-21.523215,-20.720885102038594
2024-03-07 04:00:00+00:00,XAUUSD,sell,21.578727251961496,0.8578421499229023
2024-03-07 12:00:00+00:00,XAUUSD,buy,-21.5699,-20.712057850077098
2024-03-07 12:35:00+00:00,XAUUSD,sell,21.54457389090556,0.8325160408284624
2024-03-07 12:50:00+00:00,XAUUSD,buy,-21.5818,-20.74928395917154
2024-03-07 14:30:00+00:00,XAUUSD,sell,21.537402568752224,0.7881186095806854
2024-03-07 17:10:00+00:00,XAUUSD,buy,-21.583245,-20.795126390419316
2024-03-07 23:10:00+00:00,XAUUSD,sell,21.59445,0.7993236095806822
2024-03-11 03:05:00+00:00,XAUUSD,buy,-21.78525,-20.98592639041932
2024-03-11 07:55:00+00:00,XAUUSD,sell,21.821419865568902,0.8354934751495833
2024-03-11 11:30:00+00:00,XAUUSD,buy,-21.78035,-20.944856524850415
2024-03-11 13:05:00+00:00,XAUUSD,sell,21.762909291579074,0.818052766728659
2024-03-12 08:55:00+00:00,XAUUSD,buy,-21.77875,-20.96069723327134
2024-03-12 10:00:00+00:00,XAUUSD,sell,21.75824195424609,0.7975447209747486
2024-03-12 13:30:00+00:00,XAUUSD,sell,21.60675,22.40429472097475
2024-03-12 19:30:00+00:00,XAUUSD,buy,-21.55225,0.8520447209747495
2024-03-13 14:20:00+00:00,XAUUSD,buy,-21.685435,-20.83339027902525
2024-03-13 17:15:00+00:00,XAUUSD,sell,21.793392961740587,0.9600026827153378
2024-03-13 18:50:00+00:00,XAUUSD,sell,21.7494,22.70940268271534
2024-03-14 00:50:00+00:00,XAUUSD,buy,-21.759715,0.9496876827153393
2024-03-14 06:45:00+00:00,XAUUSD,sell,21.68115,22.630837682715338
2024-03-14 09:30:00+00:00,XAUUSD,buy,-21.701437109809124,0.9294005729062143
2024-03-14 10:30:00+00:00,XAUUSD,buy,-21.70845,-20.779049427093785
2024-03-14 11:45:00+00:00,XAUUSD,sell,21.678314527827304,0.8992651007335191
2024-03-14 12:20:00+00:00,XAUUSD,sell,21.66085,22.56011510073352
2024-03-14 12:40:00+00:00,XAUUSD,buy,-21.696058810401823,0.8640562903316962
2024-03-14 16:20:00+00:00,XAUUSD,buy,-21.59075,-20.726693709668304
2024-03-14 17:15:00+00:00,XAUUSD,sell,21.644124905615875,0.9174311959475716
2024-03-15 09:50:00+00:00,XAUUSD,buy,-21.703455,-20.78602380405243
2024-03-15 11:05:00+00:00,XAUUSD,sell,21.67303406119202,0.8870102571395897
2024-03-15 13:45:00+00:00,XAUUSD,buy,-21.60425,-20.71723974286041
2024-03-15 17:30:00+00:00,XAUUSD,sell,21.56178554779404,0.844545804933631
2024-03-18 01:00:00+00:00,XAUUSD,sell,21.549100000000003,22.393645804933634
2024-03-18 01:20:00+00:00,XAUUSD,buy,-21.51540141755184,0.8782443873817947
2024-03-18 02:05:00+00:00,XAUUSD,sell,21.51925,22.397494387381794
2024-03-18 02:45:00+00:00,XAUUSD,buy,-21.486008006109643,0.9114863812721516
2024-03-18 11:50:00+00:00,XAUUSD,sell,21.5995,22.51098638127215
2024-03-18 12:05:00+00:00,XAUUSD,buy,-21.6146053571502,0.8963810241219505
2024-03-18 12:50:00+00:00,XAUUSD,sell,21.5904,22.48678102412195
2024-03-18 18:50:00+00:00,XAUUSD,buy,-21.602985,0.8837960241219491
2024-03-19 07:05:00+00:00,XAUUSD,sell,21.554,22.437796024121948
2024-03-19 08:15:00+00:00,XAUUSD,buy,-21.50971391871072,0.928082105411228
2024-03-19 15:20:00+00:00,XAUUSD,sell,21.50815,22.43623210541123
2024-03-19 16:15:00+00:00,XAUUSD,buy,-21.55980471544488,0.8764273899663486
2024-03-20 04:15:00+00:00,XAUUSD,sell,21.58895,22.46537738996635
2024-03-20 08:05:00+00:00,XAUUSD,buy,-21.558511154164343,0.9068662358020063
2024-03-20 09:50:00+00:00,XAUUSD,sell,21.5417,22.448566235802005
2024-03-20 12:40:00+00:00,XAUUSD,buy,-21.502285448521576,0.9462807872804291
2024-03-20 18:45:00+00:00,XAUUSD,buy,-21.77535,-20.82906921271957
2024-03-20 22:15:00+00:00,XAUUSD,sell,22.09912828920452,1.270059076484948
2024-03-20 23:20:00+00:00,XAUUSD,buy,-22.05355,-20.783490923515053
2024-03-21 00:35:00+00:00,XAUUSD,sell,21.956406518292177,1.1729155947771233
2024-03-21 15:50:00+00:00,XAUUSD,buy,-21.73835,-20.565434405222877
2024-03-21 17:05:00+00:00,XAUUSD,sell,21.80659308362953,1.2411586784066522
2024-03-22 01:30:00+00:00,XAUUSD,sell,21.83325,23.07440867840665
2024-03-22 01:50:00+00:00,XAUUSD,buy,-21.775939890555517,1.2984687878511352
2024-03-22 02:35:00+00:00,XAUUSD,sell,21.7247,23.023168787851134
2024-03-22 07:20:00+00:00,XAUUSD,buy,-21.630096223731748,1.393072564119386
2024-03-26 14:00:00+00:00,XAUUSD,buy,-21.85695,-20.463877435880615
2024-03-26 15:00:00+00:00,XAUUSD,sell,21.77887795161308,1.3150005157324642
2024-03-26 15:10:00+00:00,XAUUSD,sell,21.77085,23.085850515732464
2024-03-26 21:10:00+00:00,XAUUSD,buy,-21.7891,1.2967505157324624
2024-03-27 14:50:00+00:00,XAUUSD,buy,-21.9523,-20.65554948426754
2024-03-27 15:20:00+00:00,XAUUSD,sell,21.908977933281506,1.2534284490139669
2024-03-27 16:00:00+00:00,XAUUSD,buy,-21.9071,-20.653671550986033
2024-03-27 22:00:00+00:00,XAUUSD,sell,21.923535,1.2698634490139682
2024-03-28 14:30:00+00:00,XAUUSD,buy,-22.08875,-20.818886550986033
2024-03-28 16:25:00+00:00,XAUUSD,sell,22.181159958736952,1.3622734077509193
2024-04-01 12:25:00+00:00,XAUUSD,buy,-22.4847,-21.12242659224908
2024-04-01 13:45:00+00:00,XAUUSD,sell,22.433290821379146,1.3108642291300647
2024-04-03 10:35:00+00:00,XAUUSD,buy,-22.7283,-21.417435770869936
2024-04-03 11:25:00+00:00,XAUUSD,sell,22.700800637130182,1.2833648662602464
2024-04-03 14:00:00+00:00,XAUUSD,buy,-22.781755,-21.498390133739754
2024-04-03 16:25:00+00:00,XAUUSD,sell,22.925274299462064,1.42688416572231
2024-04-04 10:50:00+00:00,XAUUSD,buy,-22.947335,-21.52045083427769
2024-04-04 11:35:00+00:00,XAUUSD,sell,22.924372638430757,1.403921804153068
2024-04-05 12:00:00+00:00,XAUUSD,buy,-22.9305,-21.52657819584693
2024-04-05 12:05:00+00:00,XAUUSD,sell,22.9159504408709,1.3893722450239707
2024-04-05 12:25:00+00:00,XAUUSD,buy,-22.9615,-21.57212775497603
2024-04-05 12:30:00+00:00,XAUUSD,sell,22.900941246059304,1.3288134910832738
2024-04-05 15:15:00+00:00,XAUUSD,buy,-23.24865,-21.919836508916728
2024-04-07 22:15:00+00:00,XAUUSD,sell,23.14407261512411,1.2242361062073819
2024-04-09 14:05:00+00:00,XAUUSD,buy,-23.59625,-22.37201389379262
2024-04-09 14:35:00+00:00,XAUUSD,sell,23.527256482051385,1.1552425882587656
2024-04-09 19:35:00+00:00,XAUUSD,buy,-23.48475,-22.329507411741233
2024-04-09 23:50:00+00:00,XAUUSD,sell,23.552853659513914,1.2233462477726817
2024-04-10 01:55:00+00:00,XAUUSD,buy,-23.49515,-22.271803752227317
2024-04-10 05:10:00+00:00,XAUUSD,sell,23.575607474692276,1.3038037224649592
2024-04-10 12:25:00+00:00,XAUUSD,buy,-23.500515,-22.19671127753504
2024-04-10 12:30:00+00:00,XAUUSD,sell,23.471663208423585,1.2749519308885446
2024-04-10 13:40:00+00:00,XAUUSD,buy,-23.32825,-22.053298069111456
2024-04-10 19:40:00+00:00,XAUUSD,sell,23.300385,1.2470869308885426
2024-04-10 20:00:00+00:00,XAUUSD,buy,-23.3101,-22.063013069111456
2024-04-10 22:10:00+00:00,XAUUSD,sell,23.351784738869696,1.2887716697582405
2024-04-11 14:55:00+00:00,XAUUSD,buy,-23.3909,-22.102128330241758
2024-04-11 17:10:00+00:00,XAUUSD,sell,23.539787200460044,1.4376588702182858
2024-04-11 19:25:00+00:00,XAUUSD,buy,-23.64415,-22.206491129781714
2024-04-11 19:40:00+00:00,XAUUSD,sell,23.707504855857582,1.5010137260758682
2024-04-11 19:55:00+00:00,XAUUSD,buy,-23.729,-22.22798627392413
2024-04-12 01:55:00+00:00,XAUUSD,sell,23.908700000000003,1.6807137260758722
2024-04-12 11:45:00+00:00,XAUUSD,buy,-23.9528,-22.272086273924128
2024-04-12 13:50:00+00:00,XAUUSD,sell,24.058797820184605,1.7867115462604772
2024-04-12 14:10:00+00:00,XAUUSD,buy,-24.1424,-22.35568845373952
2024-04-12 15:25:00+00:00,XAUUSD,sell,23.99275536281508,1.637066909075557
2024-04-15 00:30:00+00:00,XAUUSD,sell,23.57125,25.208316909075556
2024-04-15 06:30:00+00:00,XAUUSD,buy,-23.5834,1.624916909075555
2024-04-16 09:55:00+00:00,XAUUSD,buy,-23.7239,-22.098983090924445
2024-04-16 10:30:00+00:00,XAUUSD,sell,23.69384089908635,1.5948578081619047
2024-04-16 19:30:00+00:00,XAUUSD,sell,23.900915,25.495772808161906
2024-04-16 20:50:00+00:00,XAUUSD,buy,-23.808238795378795,1.6875340127831109
2024-04-17 09:40:00+00:00,XAUUSD,sell,23.912565,25.60009901278311
2024-04-17 12:20:00+00:00,XAUUSD,buy,-23.844589544883043,1.755509467900069
2024-04-18 15:40:00+00:00,XAUUSD,sell,23.81275,25.56825946790007
2024-04-18 15:55:00+00:00,XAUUSD,buy,-23.84407449475585,1.7241849731442187
2024-04-19 02:35:00+00:00,XAUUSD,sell,24.0363,25.76048497314422
2024-04-19 04:40:00+00:00,XAUUSD,buy,-23.816150646311275,1.9443343268329443
2024-04-22 08:35:00+00:00,XAUUSD,buy,-23.60705,-21.662715673167057
2024-04-22 10:35:00+00:00,XAUUSD,sell,23.574994071598773,1.9122783984317167
2024-04-22 11:00:00+00:00,XAUUSD,sell,23.55085,25.463128398431717
2024-04-22 11:15:00+00:00,XAUUSD,buy,-23.44179516975292,2.021333228678799
2024-04-22 12:00:00+00:00,XAUUSD,sell,23.4155,25.4368332286788
2024-04-22 12:30:00+00:00,XAUUSD,buy,-23.486688194207265,1.9501450344715359
2024-04-22 15:00:00+00:00,XAUUSD,sell,23.399015,25.349160034471534
2024-04-22 16:20:00+00:00,XAUUSD,buy,-23.306894678748343,2.042265355723192
2024-04-22 18:00:00+00:00,XAUUSD,sell,23.29295,25.335215355723193
2024-04-23 00:00:00+00:00,XAUUSD,buy,-23.3284,2.0068153557231945
2024-04-23 17:10:00+00:00,XAUUSD,sell,23.281350000000003,25.288165355723198
2024-04-23 23:10:00+00:00,XAUUSD,buy,-23.232,2.0561653557231985
2024-04-24 02:05:00+00:00,XAUUSD,buy,-23.20555,-21.1493846442768
2024-04-24 02:30:00+00:00,XAUUSD,sell,23.18485737457876,2.035472730301958
2024-04-24 02:50:00+00:00,XAUUSD,buy,-23.21255,-21.177077269698042
2024-04-24 06:00:00+00:00,XAUUSD,sell,23.30713416286141,2.130056893163367
2024-04-24 06:25:00+00:00,XAUUSD,sell,23.26215,25.392206893163365
2024-04-24 09:15:00+00:00,XAUUSD,buy,-23.15153368818595,2.2406732049774156
2024-04-24 14:30:00+00:00,XAUUSD,buy,-23.23775,-20.997076795022583
2024-04-24 20:20:00+00:00,XAUUSD,sell,23.16387608458771,2.1667992895651267
2024-04-25 00:15:00+00:00,XAUUSD,buy,-23.182705,-21.015905710434872
2024-04-25 03:10:00+00:00,XAUUSD,sell,23.1530288435383,2.1371231331034295
2024-04-25 06:35:00+00:00,XAUUSD,buy,-23.20935,-21.07222686689657
2024-04-25 08:00:00+00:00,XAUUSD,sell,23.27636490311351,2.204138036216939
2024-04-25 11:25:00+00:00,XAUUSD,sell,23.27105,25.475188036216938
2024-04-25 11:40:00+00:00,XAUUSD,buy,-23.306360393267823,2.1688276429491147
2024-04-25 12:10:00+00:00,XAUUSD,sell,23.27475,25.443577642949116
2024-04-25 12:30:00+00:00,XAUUSD,buy,-23.30632705800241,2.137250584946706
2024-04-25 16:15:00+00:00,XAUUSD,sell,23.2824,25.419650584946705
2024-04-25 17:55:00+00:00,XAUUSD,buy,-23.319230706392467,2.100419878554238
2024-04-29 13:35:00+00:00,XAUUSD,sell,23.312150000000003,25.41256987855424
2024-04-29 13:55:00+00:00,XAUUSD,buy,-23.351004801025624,2.0615650775286163
2024-04-29 14:20:00+00:00,XAUUSD,sell,23.34315,25.404715077528618
2024-04-29 14:25:00+00:00,XAUUSD,buy,-23.390194541167403,2.014520536361214
2024-04-29 15:15:00+00:00,XAUUSD,sell,23.349285,25.363805536361212
2024-04-29 15:40:00+00:00,XAUUSD,buy,-23.385488741111867,1.978316795249345
2024-04-29 17:35:00+00:00,XAUUSD,sell,23.438665,25.416981795249345
2024-04-29 19:00:00+00:00,XAUUSD,buy,-23.37371116608245,2.0432706291668943
