entry_ts,equity
2024-01-17 07:20:00+00:00,1.0030811680690201
2024-01-17 09:35:00+00:00,1.0060728426799865
2024-01-19 12:50:00+00:00,1.0046982561052236
2024-01-24 14:40:00+00:00,1.0116263394497664
2024-01-25 13:55:00+00:00,1.0138485651042477
2024-02-01 14:15:00+00:00,1.0119289921729262
2024-02-01 15:20:00+00:00,1.0094570791514739
2024-02-02 16:50:00+00:00,1.0082936489894716
2024-02-02 21:05:00+00:00,1.0097010103048054
2024-02-05 13:20:00+00:00,1.0098742897307968
2024-02-07 14:45:00+00:00,1.0140771303819054
2024-02-15 13:30:00+00:00,1.0157846675284323
2024-02-19 12:00:00+00:00,1.0162752027141544
2024-02-21 15:50:00+00:00,1.0141020656470539
2024-02-23 15:40:00+00:00,1.0177591746750014
2024-02-29 13:10:00+00:00,1.0163433531833936
2024-02-29 13:30:00+00:00,1.0131901786704627
2024-03-01 14:45:00+00:00,1.0196209787733763
2024-03-01 15:30:00+00:00,1.0150760276982045
2024-03-08 15:00:00+00:00,1.012856670295628
2024-03-08 15:35:00+00:00,1.021141518603385
2024-03-15 12:05:00+00:00,1.0195692588887004
2024-03-15 13:05:00+00:00,1.0201016222129025
2024-03-20 22:15:00+00:00,1.0220552504436535
2024-03-22 12:35:00+00:00,1.0250217873587681
2024-03-28 12:45:00+00:00,1.0220684621890506
2024-03-28 16:30:00+00:00,1.0226562171106157
2024-03-28 20:45:00+00:00,1.0208715626310392
2024-04-05 20:45:00+00:00,1.0209391555165273
2024-04-08 11:55:00+00:00,1.02658265748122
2024-04-11 14:30:00+00:00,1.0335430333515412
2024-04-18 17:45:00+00:00,1.0313498003695956
2024-04-19 11:55:00+00:00,1.0375181564052558
2024-04-19 15:00:00+00:00,1.0344846106730616
2024-04-19 18:25:00+00:00,1.0326610021742981
2024-04-24 01:00:00+00:00,1.031255952472918
2024-04-24 02:10:00+00:00,1.0335904304273769
2024-04-24 09:25:00+00:00,1.034588035069076
2024-04-25 00:10:00+00:00,1.0335961721671318
2024-04-25 03:35:00+00:00,1.038524401353081
2024-05-01 12:05:00+00:00,1.042551254323825
2024-05-02 12:50:00+00:00,1.040209151452299
2024-05-02 14:15:00+00:00,1.0408491184544573
2024-05-03 13:30:00+00:00,1.0479972038847039
2024-05-09 13:20:00+00:00,1.0569031199079637
2024-05-17 11:00:00+00:00,1.0550774096850095
2024-05-17 13:00:00+00:00,1.051523893384002
2024-05-17 13:20:00+00:00,1.0469975229509134
2024-05-31 14:10:00+00:00,1.0431018754773032
2024-06-06 13:30:00+00:00,1.0409270170286007
2024-06-10 13:30:00+00:00,1.0458735921414828
2024-06-14 11:25:00+00:00,1.0434229213532928
2024-06-14 12:50:00+00:00,1.0453681309647271
2024-06-14 16:05:00+00:00,1.0427510727348661
2024-06-21 13:25:00+00:00,1.0404830800289235
2024-06-21 13:40:00+00:00,1.0378765399840968
2024-06-27 11:20:00+00:00,1.0413518488610525
2024-06-28 12:30:00+00:00,1.0470829660026102
