ts,open,high,low,close,ret1,ret3,ret6,atr_rel,body_rel,vol_log1p,footprint_raw,footprint_z,fh,fl,cross_up,cross_dn,in_bull_fvg,in_bear_fvg,fvg_width,htf_ret1,htf_atr_rel,htf_vol_log1p,htf_sweep_long,htf_sweep_short,htf_in_bull_fvg,htf_in_bear_fvg,htf_fvg_width,htf_age_long,htf_age_short,htf_long_bias,htf_short_bias,session_ok,vol_regime_ok,long_setup,short_setup,long_ret,short_ret,long_hold_bars,short_hold_bars,y
2024-01-04 08:00:00+00:00,1.093765,1.0944699999999998,1.09346,1.094345,0.0005257046728288639,0.000937511433066307,0.0018859546730018995,0.0006569838484900019,0.8067129750339489,9.394545979293444,902.2600194811821,0.8697159115635749,1,0,0,0,0,0,0.0002147403241206114,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,0.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-04 08:15:00+00:00,1.0943299999999998,1.094885,1.094155,1.09426,-7.76720321287172e-05,-4.5690891977479e-05,0.0009238509032702957,0.0006583792313700088,-0.09716310674119531,9.154708199792838,-604.4599904790521,-1.335306811872608,0,0,0,0,0,0,0.00021475700473358293,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,1.0,0,1,1,1,False,True,0.0,-0.00270502440005127,1,7,0
2024-01-04 08:30:00+00:00,1.09428,1.09431,1.0937199999999998,1.09404,-0.00020104911081475496,0.0002468526289804984,0.0003017253202399761,0.0006426148191013977,-0.34137153408109955,9.23675734621277,-1232.4400157183409,-1.953079393927847,0,1,0,0,0,0,0.0002148001901208095,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,2.0,0,1,1,1,False,True,0.0,-0.002906657891850628,1,6,0
2024-01-04 08:45:00+00:00,1.09403,1.0956,1.09389,1.09534,0.001188256370882268,0.0009092196702138455,0.0018475835071161129,0.0007644263952722536,1.5645400064046648,9.578416468992536,646.190026588738,0.5234876733481115,1,0,1,0,0,0,0.0002145452553542924,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,3.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-04 09:00:00+00:00,1.095335,1.09577,1.0945399999999998,1.095065,-0.0002510635966914698,0.0007356569736625129,0.0006899324688616204,0.0008124320474958421,-0.3034847122595501,9.634205159439407,-89.280009329319,-0.42248644967631444,0,1,0,0,0,0,0.0002100331943763543,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,4.0,0,1,1,1,False,True,0.0,-0.001967919712528632,1,4,0
2024-01-04 09:15:00+00:00,1.09506,1.095795,1.095015,1.095695,0.0005753083150317195,0.0015127417644695829,0.001759967817731578,0.0007986198532244851,0.7256779760399196,9.015028398778643,388.42001754045486,0.2165553378203838,0,0,0,0,0,0,0.00020991243000994118,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,5.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-04 09:30:00+00:00,1.0957050000000002,1.096695,1.09562,1.0966200000000002,0.0008442130337367182,0.001168586922782211,0.0020788690952124877,0.0008222580377902007,1.0147447284224873,8.963235779780389,367.8200019747018,0.20251362971965364,0,0,0,0,0,0,0.00020973536867806777,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,6.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-04 09:45:00+00:00,1.09661,1.096915,1.096355,1.096765,0.00013222447155780692,0.0015524192627835998,0.002289218284502681,0.0007806084209603445,0.1810443111877345,9.262861657577115,-325.75000680983067,-0.7496723254945147,0,0,0,0,0,0,0.0005105925152602274,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,7.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-04 10:00:00+00:00,1.0967699999999998,1.09722,1.096245,1.096245,-0.0004741216213136612,0.0005019645065458267,0.002015465613688816,0.0007954348363482005,-0.6020701144129559,9.242683639303777,-1096.3500177189708,-1.6839184326326277,0,0,0,0,1,0,0.0005108347130425982,0.0009416970661109136,0.0023226942237435846,11.812532373371528,0,1,0,0,0.0003470953598828095,1000000000.0,8.0,0,1,1,1,False,True,0.0,0.0018426537863341919,1,16,2
2024-01-05 12:00:00+00:00,1.0914350000000002,1.091905,1.0914350000000002,1.0917400000000002,0.0002886135098609799,0.0004948680351906098,0.0006782768102659986,0.0005689999185277645,0.490985212042881,8.25453147551546,43.97998996078968,0.041203658480314306,0,0,0,0,0,0,0.00033890853133497213,0.0058638935336827736,0.0032673802269525135,12.692603962902151,1,0,0,0,0.0007833671122440276,0.0,112.0,1,0,1,1,False,False,0.0,0.0,1,1,0
