ts,open,high,low,close,volume,footprint_raw
2024-01-01 22:00:00+00:00,1.10454,1.104595,1.104505,1.104585,500.94999837875366,48.15000057220459
2024-01-01 22:15:00+00:00,1.10458,1.104595,1.10444,1.1045,214.05999940633777,-14.259999930858612
2024-01-01 22:30:00+00:00,1.104505,1.104505,1.104385,1.104415,525.5899996161461,-49.04999947547913
2024-01-01 22:45:00+00:00,1.10439,1.1045,1.104345,1.104455,722.5599991306663,20.499999053776264
2024-01-01 23:00:00+00:00,1.104495,1.104495,1.1038450000000002,1.1038450000000002,1289.109987847507,-203.05999813973904
2024-01-01 23:15:00+00:00,1.10384,1.1038450000000002,1.1037249999999998,1.1037750000000002,1126.2199845910072,-241.02000278234482
2024-01-01 23:30:00+00:00,1.10378,1.1038450000000002,1.10363,1.1036899999999998,1221.8299887776375,-10.94999784231186
2024-01-01 23:45:00+00:00,1.103685,1.10375,1.10358,1.1036700000000002,1650.0199845433235,53.759996116161346
2024-01-02 00:00:00+00:00,1.10368,1.10381,1.10368,1.1037249999999998,2668.8099862858653,670.1500113680959
2024-01-02 00:15:00+00:00,1.103735,1.10375,1.1034350000000002,1.103485,1761.739985615015,118.16000373661518
2024-01-02 00:30:00+00:00,1.103475,1.10359,1.103465,1.1035849999999998,1274.2499902024865,-71.10000199824572
2024-01-02 00:45:00+00:00,1.10358,1.10384,1.10358,1.10383,2658.969987742603,-239.01000984758144
2024-01-02 01:00:00+00:00,1.103815,1.1043349999999998,1.10377,1.103895,3966.879965879023,43.41999614238742
2024-01-02 01:15:00+00:00,1.1038899999999998,1.10432,1.1038800000000002,1.10395,3814.0299691557884,127.18999917805196
2024-01-02 01:30:00+00:00,1.103955,1.103985,1.1037050000000002,1.103835,3857.239970870316,207.1099987179041
2024-01-02 01:45:00+00:00,1.10385,1.1040100000000002,1.10343,1.10349,3198.5699819400907,225.06000239402056
2024-01-02 02:00:00+00:00,1.103485,1.103595,1.103155,1.103195,2186.699984140694,-161.9500043168664
2024-01-02 02:15:00+00:00,1.10318,1.10318,1.10263,1.10263,2776.729984767735,-220.45000202953815
2024-01-02 02:30:00+00:00,1.102655,1.102685,1.102225,1.10238,4724.759949825704,-626.4400163888931
2024-01-02 02:45:00+00:00,1.102385,1.10241,1.101835,1.101885,4797.089961744845,-880.1900067999959
2024-01-02 03:00:00+00:00,1.10189,1.10237,1.101775,1.10224,4291.799972705543,1053.4500112310052
2024-01-02 03:15:00+00:00,1.102235,1.102405,1.102075,1.1021450000000002,2119.89998370409,-116.79999884963036
2024-01-02 03:30:00+00:00,1.102165,1.102315,1.102075,1.102315,1825.7999883368611,303.42000700533384
2024-01-02 03:45:00+00:00,1.10232,1.10249,1.10232,1.10246,2617.2699759826064,512.9800087884068
2024-01-02 04:00:00+00:00,1.102465,1.10251,1.10209,1.1021999999999998,2744.4399777948856,210.56001001596454
2024-01-02 04:15:00+00:00,1.10223,1.10226,1.10193,1.101935,1437.1299927979708,-71.78999319672585
2024-01-02 04:30:00+00:00,1.10195,1.1020599999999998,1.10174,1.10176,3288.0599897429347,321.04001557826996
2024-01-02 04:45:00+00:00,1.10175,1.10212,1.101665,1.1020949999999998,4005.8499916791916,872.6500052809715
2024-01-02 05:00:00+00:00,1.102105,1.10253,1.1020949999999998,1.102515,2117.109986074269,154.5499998256564
2024-01-02 05:15:00+00:00,1.102545,1.10283,1.1024850000000002,1.102665,3122.6699756756425,85.56000185757875
2024-01-02 05:30:00+00:00,1.10266,1.1030449999999998,1.10266,1.1030099999999998,2447.609979711473,279.68999753147364
2024-01-02 05:45:00+00:00,1.103025,1.103375,1.102935,1.1033499999999998,3412.539980120956,732.4900094494224
2024-01-02 06:00:00+00:00,1.10336,1.1034350000000002,1.10318,1.1032350000000002,3010.449979327619,16.58999743312597
2024-01-02 06:15:00+00:00,1.10323,1.10338,1.103015,1.10321,2113.0499806180596,-149.35000648349524
2024-01-02 06:30:00+00:00,1.103215,1.10348,1.103105,1.10337,2836.6199826672673,-228.98001394420862
2024-01-02 06:45:00+00:00,1.103375,1.103525,1.1026950000000002,1.102875,3666.319971717894,-516.110010124743
2024-01-02 07:00:00+00:00,1.10287,1.10312,1.102475,1.1028250000000002,6067.7199536040425,-0.4300063997507664
2024-01-02 07:15:00+00:00,1.102815,1.103775,1.1027749999999998,1.10373,5207.48995641619,552.4400089159608
2024-01-02 07:30:00+00:00,1.10372,1.10381,1.102985,1.103005,7076.6699557080865,701.0900118872523
2024-01-02 07:45:00+00:00,1.102995,1.103155,1.101525,1.10155,14902.769961819053,517.4300386682153
2024-01-02 08:00:00+00:00,1.1015700000000002,1.103885,1.1015700000000002,1.103255,14606.519930645823,1184.450006134808
2024-01-02 08:15:00+00:00,1.10323,1.1034199999999998,1.10277,1.1029,8465.149943038821,6.70000592619175
2024-01-02 08:30:00+00:00,1.1028950000000002,1.1033050000000002,1.1028099999999998,1.1029300000000002,9296.739935606718,208.28001550585032
2024-01-02 08:45:00+00:00,1.10295,1.103295,1.102545,1.10297,10509.459948435426,-10.949974186718407
2024-01-02 09:00:00+00:00,1.1029749999999998,1.10365,1.1029049999999998,1.10353,11127.18995589763,1163.2800567522645
2024-01-02 09:15:00+00:00,1.103525,1.1038,1.10332,1.103335,6594.60995592922,9.530013680458078
2024-01-02 09:30:00+00:00,1.10333,1.103515,1.101905,1.101975,7549.049959354103,-182.13998518139124
2024-01-02 09:45:00+00:00,1.101945,1.102005,1.10109,1.10151,9877.809958033264,228.65001524239779
2024-01-02 10:00:00+00:00,1.101495,1.101705,1.099715,1.10002,9776.609961099923,-1124.0299982875586
2024-01-02 10:15:00+00:00,1.100015,1.1005699999999998,1.0999599999999998,1.1004,11093.589962922037,494.9500234797597
2024-01-02 10:30:00+00:00,1.100385,1.10102,1.10029,1.1009799999999998,6004.370001271367,447.72001791745424
2024-01-02 10:45:00+00:00,1.100985,1.101125,1.10031,1.10076,8863.739970572293,548.0600163117051
2024-01-02 11:00:00+00:00,1.100765,1.10078,1.09894,1.0989650000000002,11674.899952158332,-700.259982675314
2024-01-02 11:15:00+00:00,1.098985,1.09921,1.097855,1.098055,13279.379939347506,14.60000092536211
2024-01-02 11:30:00+00:00,1.09804,1.09804,1.097055,1.097115,10766.879956036806,565.4700219929218
2024-01-02 11:45:00+00:00,1.0971099999999998,1.09729,1.096665,1.096915,8727.6599676162,463.9300217628479
2024-01-02 12:00:00+00:00,1.09692,1.097185,1.0967950000000002,1.096935,6856.01996525377,425.5700200498104
2024-01-02 12:15:00+00:00,1.096925,1.0969449999999998,1.09614,1.096565,5121.759972989559,-18.25999365746972
2024-01-02 12:30:00+00:00,1.0965600000000002,1.09681,1.0958100000000002,1.096095,7108.219956919551,-95.71998552978039
2024-01-02 12:45:00+00:00,1.0961,1.09634,1.09538,1.0953849999999998,10257.299963444471,849.5400408878922
2024-01-02 13:00:00+00:00,1.09539,1.09588,1.095365,1.095785,10142.219955004752,297.93001241981983
2024-01-02 13:15:00+00:00,1.09579,1.096215,1.095205,1.0958,9963.849964872003,123.11004084348679
2024-01-02 13:30:00+00:00,1.0958100000000002,1.096505,1.09572,1.096445,11396.419945575297,998.4600294157863
2024-01-02 13:45:00+00:00,1.09643,1.0964900000000002,1.094945,1.095275,9022.359951175751,-730.839988142252
2024-01-02 14:00:00+00:00,1.09527,1.095745,1.0945049999999998,1.0946250000000002,10848.599920101464,-1411.780006982386
2024-01-02 14:15:00+00:00,1.09462,1.095385,1.09449,1.09521,7812.679973900318,323.78998996317387
2024-01-02 14:30:00+00:00,1.09519,1.09638,1.0951300000000002,1.09573,13953.359980806708,1012.2499757111073
2024-01-02 14:45:00+00:00,1.09575,1.0964,1.0951650000000002,1.09632,19058.309969320893,889.6599944978954
2024-01-02 15:00:00+00:00,1.096325,1.096825,1.09554,1.09579,15380.670003049076,496.699984356761
2024-01-02 15:15:00+00:00,1.095795,1.0961850000000002,1.095325,1.095955,15285.2599946782,954.1899868175387
2024-01-02 15:30:00+00:00,1.09595,1.09595,1.094985,1.095265,13894.989960849285,-867.48001665622
2024-01-02 15:45:00+00:00,1.095245,1.095575,1.09411,1.094355,13528.969953596592,-1495.7900246456265
2024-01-02 16:00:00+00:00,1.094365,1.09583,1.09409,1.09575,8665.249997109175,1004.1999979689717
2024-01-02 16:15:00+00:00,1.095735,1.096175,1.095585,1.095795,7552.039969101548,490.14999556541443
2024-01-02 16:30:00+00:00,1.09578,1.095795,1.094455,1.09465,6765.399967901409,-639.0400147661567
2024-01-02 16:45:00+00:00,1.094655,1.09579,1.09465,1.09565,6722.199994012713,926.6299861073494
2024-01-02 17:00:00+00:00,1.09566,1.0957599999999998,1.09483,1.09509,5214.559971526265,-344.2200085222721
2024-01-02 17:15:00+00:00,1.0951,1.09558,1.094605,1.0953499999999998,6635.329988412559,177.6399870738387
2024-01-02 17:30:00+00:00,1.09534,1.095605,1.09516,1.095165,5249.109991118312,-29.07001569867134
2024-01-02 17:45:00+00:00,1.09514,1.095275,1.094685,1.095055,6668.04998010397,483.5299799889326
2024-01-02 18:00:00+00:00,1.09505,1.09544,1.09478,1.09531,4393.3699983507395,737.6399928480387
2024-01-02 18:15:00+00:00,1.0953,1.0956,1.0952449999999998,1.09545,3273.599992841482,516.2499996870756
2024-01-02 18:30:00+00:00,1.0954549999999998,1.0955050000000002,1.09478,1.09484,3695.339973501861,-486.23000744730234
2024-01-02 18:45:00+00:00,1.094835,1.09504,1.0946349999999998,1.094685,5867.329949438572,-780.2000145092607
2024-01-02 19:00:00+00:00,1.09468,1.09476,1.094295,1.09466,3754.5499684661627,-461.470004953444
2024-01-02 19:15:00+00:00,1.09465,1.09499,1.094445,1.09496,3788.7099937722087,313.6299991682172
2024-01-02 19:30:00+00:00,1.094945,1.09502,1.094615,1.094805,3293.1299957856536,751.0499986484647
2024-01-02 19:45:00+00:00,1.0948,1.094885,1.09451,1.094665,4154.799988977611,586.5700016394258
2024-01-02 20:00:00+00:00,1.09466,1.095125,1.09457,1.0948449999999998,3899.729976475239,-126.88001310825348
2024-01-02 20:15:00+00:00,1.09484,1.09507,1.094595,1.094605,3434.7399888038635,-396.9200028181076
2024-01-02 20:30:00+00:00,1.094625,1.094875,1.09462,1.0946950000000002,3485.4699879437685,-295.6900068372488
2024-01-02 20:45:00+00:00,1.0947,1.09487,1.09423,1.09432,6989.129950478673,-1141.6200224906206
2024-01-02 21:00:00+00:00,1.094315,1.094325,1.09397,1.094145,2536.8299793154,-279.37000611424446
2024-01-02 21:15:00+00:00,1.09415,1.094275,1.093845,1.093845,1960.2399817109108,-339.66000372171396
2024-01-02 21:30:00+00:00,1.09385,1.094135,1.09385,1.0940850000000002,1331.0899876728654,294.94999773055315
2024-01-02 21:45:00+00:00,1.09409,1.0942500000000002,1.094065,1.094125,2700.2999845296144,-15.460007473826408
2024-01-02 22:00:00+00:00,1.094195,1.094515,1.09409,1.094255,842.9599921703339,-50.379998326301575
2024-01-02 22:15:00+00:00,1.094245,1.09438,1.09407,1.09414,564.4499951601028,-25.05000066757202
