entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
1050,1056,2024-01-05 13:30:00+00:00,2024-01-05 14:00:00+00:00,short,1.0897800000000002,1.0929324660516528,1.083475067896695,1.0929324660516528,stop,-0.0028927545483057315,-0.0029927545483057314,0.002892754548305756,-1.03456912686352
1080,1152,2024-01-05 16:00:00+00:00,2024-01-07 22:00:00+00:00,short,1.09694,1.0995464988425656,1.0917270023148689,1.094495,time,0.0022289277444528244,0.0021289277444528245,0.002376154431933912,0.8959551260412696
1198,1210,2024-01-08 01:50:00+00:00,2024-01-08 02:50:00+00:00,short,1.094765,1.09526366962204,1.0937676607559201,1.0937676607559201,target,0.0009110076080983687,0.0008110076080983686,0.0004555038040492039,1.7804628613602096
1219,1249,2024-01-08 03:35:00+00:00,2024-01-08 06:05:00+00:00,short,1.093525,1.0939559753209724,1.0926630493580554,1.0939559753209724,stop,-0.00039411565439495533,-0.0004941156543949554,0.00039411565439506174,-1.2537326229775205
1258,1268,2024-01-08 06:50:00+00:00,2024-01-08 07:40:00+00:00,long,1.094645,1.0940186048738874,1.0958977902522256,1.0940186048738874,stop,-0.0005722358628712509,-0.000672235862871251,0.0005722358628712808,-1.174753113730852
1272,1311,2024-01-08 08:00:00+00:00,2024-01-08 11:15:00+00:00,short,1.093795,1.094927914322451,1.091529171355098,1.094927914322451,stop,-0.0010357647662047054,-0.0011357647662047054,0.0010357647662048147,-1.0965470173983207
1315,1338,2024-01-08 11:35:00+00:00,2024-01-08 13:30:00+00:00,short,1.0938949999999998,1.0951344967828542,1.091416006434291,1.0951344967828542,stop,-0.0011331039842530366,-0.0012331039842530366,0.0011331039842529668,-1.0882531526687242
1347,1370,2024-01-08 14:15:00+00:00,2024-01-08 16:10:00+00:00,long,1.09584,1.0948808938116794,1.097758212376641,1.097758212376641,target,0.0017504493143534194,0.0016504493143534194,0.0008752246571766984,1.8857436190060033
1376,1383,2024-01-08 16:40:00+00:00,2024-01-08 17:15:00+00:00,long,1.097715,1.0970653833336221,1.0990142333327557,1.0970653833336221,stop,-0.0005917899148484285,-0.0006917899148484285,0.0005917899148484455,-1.16897888308322
1394,1466,2024-01-08 18:10:00+00:00,2024-01-09 00:10:00+00:00,short,1.0960299999999998,1.0966915210649137,1.094706957870172,1.09566,time,0.00033758200049249787,0.00023758200049249788,0.0006035610931397005,0.39363372291439824
1470,1529,2024-01-09 00:30:00+00:00,2024-01-09 05:25:00+00:00,long,1.095835,1.0949091079970157,1.0976867840059683,1.0949091079970157,stop,-0.0008449191739487993,-0.0009449191739487994,0.0008449191739488224,-1.1183545148043705
1532,1551,2024-01-09 05:40:00+00:00,2024-01-09 07:15:00+00:00,short,1.09484,1.0955465438364256,1.093426912327149,1.0955465438364256,stop,-0.0006453398089452111,-0.0007453398089452112,0.0006453398089451827,-1.1549571209755722
1554,1562,2024-01-09 07:30:00+00:00,2024-01-09 08:10:00+00:00,long,1.09625,1.0945762151265006,1.0995975697469986,1.0945762151265006,stop,-0.001526827706726852,-0.0016268277067268521,0.0015268277067268779,-1.0654952739552082
1585,1589,2024-01-09 10:05:00+00:00,2024-01-09 10:25:00+00:00,short,1.09382,1.0945929671110814,1.0922740657778371,1.0945929671110814,stop,-0.0007066675605504891,-0.0008066675605504891,0.0007066675605505797,-1.1415092533474835
1622,1653,2024-01-09 13:10:00+00:00,2024-01-09 15:45:00+00:00,long,1.094585,1.092839426331716,1.0980761473365677,1.092839426331716,stop,-0.0015947356014232028,-0.0016947356014232029,0.0015947356014232546,-1.0627063187452483
1680,1684,2024-01-09 18:00:00+00:00,2024-01-09 18:20:00+00:00,long,1.093905,1.0933087310864014,1.095097537827197,1.0933087310864014,stop,-0.0005450829035414939,-0.000645082903541494,0.0005450829035414785,-1.1834583293052183
1693,1698,2024-01-09 19:05:00+00:00,2024-01-09 19:30:00+00:00,long,1.092715,1.0921844126602973,1.0937761746794057,1.0921844126602973,stop,-0.0004855679108485278,-0.0005855679108485278,0.0004855679108484762,-1.205944413870695
1699,1703,2024-01-09 19:35:00+00:00,2024-01-09 19:55:00+00:00,short,1.09213,1.0925251451110507,1.0913397097778987,1.0925251451110507,stop,-0.0003618114245105275,-0.0004618114245105275,0.00036181142451050175,-1.2763870678183522
1713,1717,2024-01-09 20:45:00+00:00,2024-01-09 21:05:00+00:00,short,1.092635,1.092991990904347,1.091921018191306,1.092991990904347,stop,-0.0003267247565261755,-0.0004267247565261755,0.00032672475652623535,-1.3060680180990274
1722,1794,2024-01-09 21:30:00+00:00,2024-01-10 03:30:00+00:00,long,1.09305,1.0924863985228743,1.0941772029542516,1.09322,time,0.00015552810941854567,5.552810941854566e-05,0.0005156227776641072,0.10769134281152153
1869,1873,2024-01-10 09:45:00+00:00,2024-01-10 10:05:00+00:00,short,1.0946250000000002,1.0952452173013294,1.0933845653973417,1.0952452173013294,stop,-0.0005666025363291194,-0.0006666025363291194,0.0005666025363290786,-1.1764905598048205
1880,1886,2024-01-10 10:40:00+00:00,2024-01-10 11:10:00+00:00,short,1.09482,1.0955407545883178,1.0933784908233641,1.0955407545883178,stop,-0.0006583315872179529,-0.000758331587217953,0.0006583315872178847,-1.1518991353138166
1889,1938,2024-01-10 11:25:00+00:00,2024-01-10 15:30:00+00:00,short,1.094475,1.0956010873494781,1.092222825301044,1.0956010873494781,stop,-0.0010288835738394564,-0.0011288835738394564,0.0010288835738395626,-1.09719272563515
1950,1958,2024-01-10 16:30:00+00:00,2024-01-10 17:10:00+00:00,short,1.095585,1.0964332979753797,1.0938884040492407,1.0964332979753797,stop,-0.0007742876868337412,-0.0008742876868337412,0.0007742876868336677,-1.1291509610334338
1968,1973,2024-01-10 18:00:00+00:00,2024-01-10 18:25:00+00:00,short,1.09641,1.0968535543515288,1.0955228912969428,1.0968535543515288,stop,-0.00040455153777196884,-0.0005045515377719689,0.0004045515377720489,-1.2471872911507242
1978,1994,2024-01-10 18:50:00+00:00,2024-01-10 20:10:00+00:00,long,1.09693,1.096495618822354,1.0977987623552918,1.096495618822354,stop,-0.0003959971717848454,-0.0004959971717848454,0.0003959971717848333,-1.2525270528998134
1996,2035,2024-01-10 20:20:00+00:00,2024-01-10 23:35:00+00:00,short,1.096415,1.09735067585142,1.0945436482971598,1.09735067585142,stop,-0.0008533957045644414,-0.0009533957045644414,0.0008533957045644855,-1.1171789339317217
2056,2062,2024-01-11 01:20:00+00:00,2024-01-11 01:50:00+00:00,short,1.097655,1.0979757325494048,1.0970135349011905,1.0979757325494048,stop,-0.0002921979578327516,-0.0003921979578327516,0.0002921979578326429,-1.3422337356483176
2066,2112,2024-01-11 02:10:00+00:00,2024-01-11 06:00:00+00:00,long,1.0980249999999998,1.0974824091452247,1.09911018170955,1.0974824091452247,stop,-0.000494151640240581,-0.000594151640240581,0.0004941516402405675,-1.202367027961222
2116,2136,2024-01-11 06:20:00+00:00,2024-01-11 08:00:00+00:00,long,1.09822,1.0974277513081734,1.0998044973836532,1.0974277513081734,stop,-0.0007213934292096269,-0.000821393429209627,0.0007213934292096223,-1.138620612293276
