entry_ts,equity
2024-01-02 15:40:00+00:00,1.000977364838646
2024-01-03 01:15:00+00:00,1.0005507022771076
2024-01-03 01:55:00+00:00,1.0001091302068115
2024-01-03 04:45:00+00:00,0.9997681316138892
2024-01-03 05:25:00+00:00,1.0002899929947964
2024-01-03 07:00:00+00:00,0.9997286876742257
2024-01-03 08:20:00+00:00,1.0010780505205672
2024-01-03 09:45:00+00:00,1.0042548688499928
2024-01-03 17:05:00+00:00,1.003077347093267
2024-01-04 01:25:00+00:00,1.002609071756163
2024-01-04 05:00:00+00:00,1.002080235845815
2024-01-04 10:10:00+00:00,1.0039003099794839
2024-01-04 15:55:00+00:00,1.0047850208674398
2024-01-05 02:30:00+00:00,1.0053167806552346
2024-01-05 05:50:00+00:00,1.0050091710090974
2024-01-05 06:00:00+00:00,1.0055331986937999
2024-01-05 07:40:00+00:00,1.0071898570832662
2024-01-05 13:30:00+00:00,1.004175585057473
2024-01-05 16:00:00+00:00,1.0063134023208038
2024-01-08 01:50:00+00:00,1.0071295301462173
2024-01-08 03:35:00+00:00,1.0066318916793686
2024-01-08 06:50:00+00:00,1.0059551976210719
2024-01-08 08:00:00+00:00,1.0048126691512334
2024-01-08 11:35:00+00:00,1.003573630645475
2024-01-08 14:15:00+00:00,1.005229978056077
2024-01-08 16:40:00+00:00,1.0045345700951545
2024-01-08 18:10:00+00:00,1.0047732294278815
2024-01-09 00:30:00+00:00,1.0038237999379247
2024-01-09 05:40:00+00:00,1.0030756100986644
2024-01-09 07:30:00+00:00,1.0014437789042139
2024-01-09 10:05:00+00:00,1.0006359466940569
2024-01-09 13:10:00+00:00,0.9989401333311306
2024-01-09 18:00:00+00:00,0.9982957341294573
2024-01-09 19:05:00+00:00,0.9977111641820141
2024-01-09 19:35:00+00:00,0.9972504097680331
2024-01-09 20:45:00+00:00,0.9968248583297292
2024-01-09 21:30:00+00:00,0.9968802101295337
2024-01-10 09:45:00+00:00,0.996215687253045
2024-01-10 10:40:00+00:00,0.995460225429719
2024-01-10 11:25:00+00:00,0.994336466732821
2024-01-10 16:30:00+00:00,0.9934671306033867
2024-01-10 18:00:00+00:00,0.9929658752349149
