entry_ts,equity
2024-01-17 07:20:00+00:00,1.0030811680690201
2024-01-17 09:40:00+00:00,1.0057433397902846
2024-01-17 17:25:00+00:00,1.0062046931601247
2024-01-19 12:50:00+00:00,1.0048299264394596
2024-01-24 14:40:00+00:00,1.0117589177412365
2024-01-25 13:55:00+00:00,1.0139814346286256
2024-02-01 14:15:00+00:00,1.0120616101284297
2024-02-01 15:20:00+00:00,1.0095893731513899
2024-02-02 16:50:00+00:00,1.008425790516506
2024-02-02 21:05:00+00:00,1.0098333362730225
2024-02-05 13:20:00+00:00,1.010006638408081
2024-02-07 14:45:00+00:00,1.0142100298608157
2024-02-14 13:40:00+00:00,1.0117736175402112
2024-02-19 12:00:00+00:00,1.0122622157394696
2024-02-21 15:50:00+00:00,1.0100976597837856
2024-02-23 15:40:00+00:00,1.013740327909451
2024-02-28 14:00:00+00:00,1.0151024508077247
2024-02-29 12:55:00+00:00,1.0138791899778103
2024-02-29 13:30:00+00:00,1.0107336604566937
2024-03-01 14:55:00+00:00,1.0165736569091683
2024-03-01 15:20:00+00:00,1.0117351939363917
2024-03-01 19:30:00+00:00,1.0097475397474343
2024-03-08 15:00:00+00:00,1.0075398325255887
2024-03-08 15:35:00+00:00,1.0157811907762688
2024-03-15 11:10:00+00:00,1.0146343879674238
2024-03-15 12:05:00+00:00,1.0130721473335138
2024-03-15 12:55:00+00:00,1.0109017284731299
2024-03-15 14:40:00+00:00,1.0087460851162062
2024-03-20 22:15:00+00:00,1.010677966005943
2024-03-22 12:35:00+00:00,1.0136114801130798
2024-03-28 12:45:00+00:00,1.0106910306812231
2024-03-28 16:30:00+00:00,1.0112722428499192
2024-03-28 20:45:00+00:00,1.0095074547343463
2024-04-04 11:45:00+00:00,1.0087362524367538
2024-04-05 20:30:00+00:00,1.0098894738787583
2024-04-12 12:15:00+00:00,1.0074480144223872
2024-04-15 20:05:00+00:00,1.0048774132350136
2024-04-17 19:40:00+00:00,1.0027745416616598
2024-04-18 17:45:00+00:00,1.0006466010464579
2024-04-19 20:15:00+00:00,1.001550672219052
2024-04-24 01:00:00+00:00,1.0001879515682714
2024-04-24 02:10:00+00:00,1.0024521001704225
2024-04-24 23:35:00+00:00,1.0046461990083855
2024-04-26 01:00:00+00:00,1.0073393641974953
2024-05-01 12:05:00+00:00,1.01124529794925
2024-05-02 12:50:00+00:00,1.0089735242534044
2024-05-02 14:15:00+00:00,1.0095942741868882
2024-05-03 12:30:00+00:00,1.0223742514057983
2024-05-03 13:40:00+00:00,1.0267891110486689
2024-05-09 13:20:00+00:00,1.035514799974842
2024-05-17 13:15:00+00:00,1.0313448560007539
2024-05-17 15:00:00+00:00,1.032611787520186
2024-05-31 14:10:00+00:00,1.028769666203666
2024-06-06 13:30:00+00:00,1.0266246902881657
2024-06-10 13:30:00+00:00,1.031503299508768
2024-06-14 11:25:00+00:00,1.02908630091255
2024-06-14 12:50:00+00:00,1.0310047833634954
2024-06-14 16:05:00+00:00,1.0284236834873806
2024-06-21 13:25:00+00:00,1.0261868529783977
2024-06-21 13:35:00+00:00,1.0235514159939936
2024-06-28 12:30:00+00:00,1.0291845678166796
