ts,open,high,low,close,volume,footprint_raw
2024-01-01 23:00:00+00:00,20.6358,20.668805,20.6325,20.6545,0.23854999705508817,0.015809999764314853
2024-01-01 23:05:00+00:00,20.654004999999998,20.655155,20.642135,20.646785,0.1341400010860525,-0.023420000507030636
2024-01-01 23:10:00+00:00,20.646630000000002,20.6658,20.645735000000002,20.659195,0.08147999877110124,-0.00011999998241662979
2024-01-01 23:15:00+00:00,20.659100000000002,20.663,20.65235,20.657854999999998,0.07586999863269739,-0.0017699997988529503
2024-01-01 23:20:00+00:00,20.657885,20.660285000000002,20.654735000000002,20.65705,0.0647999985376373,-0.002159999799914658
2024-01-01 23:25:00+00:00,20.6569,20.6588,20.652,20.65225,0.041159999134833924,0.0016200000973185524
2024-01-01 23:30:00+00:00,20.6533,20.6553,20.643,20.6441,0.06737999856704846,-1.9999861251562834e-05
2024-01-01 23:35:00+00:00,20.6443,20.65565,20.6443,20.6539,0.05839999877207447,-0.0032799999025883153
2024-01-01 23:40:00+00:00,20.65345,20.6541,20.64515,20.64615,0.04732999899715651,-0.017689999760477804
2024-01-01 23:45:00+00:00,20.645699999999998,20.64585,20.6325,20.634900000000002,0.04879999905824661,-0.010179999866522849
2024-01-01 23:50:00+00:00,20.63495,20.642735000000002,20.63495,20.639,0.0515499988978263,0.015549999807262793
2024-01-01 23:55:00+00:00,20.63875,20.6419,20.637055,20.638055,0.05783999963023234,0.005120000059832819
2024-01-02 00:00:00+00:00,20.638105,20.64625,20.6348,20.6458,0.07156999917060602,0.005309999993187375
2024-01-02 00:05:00+00:00,20.646700000000003,20.64915,20.642699999999998,20.647199999999998,0.03914999910921324,6.999999459367245e-05
2024-01-02 00:10:00+00:00,20.646700000000003,20.650100000000002,20.639400000000002,20.6413,0.05942999853868969,-0.011109999555628747
2024-01-02 00:15:00+00:00,20.6419,20.645000000000003,20.634900000000002,20.63735,0.06750999856740236,0.006569999823113903
2024-01-02 00:20:00+00:00,20.6378,20.638399999999997,20.631300000000003,20.63205,0.16154999754508026,-0.0005199997831368819
2024-01-02 00:25:00+00:00,20.6319,20.635505000000002,20.624385,20.634835000000002,0.2583199960208731,0.008750000066356733
2024-01-02 00:30:00+00:00,20.634900000000002,20.639935,20.630885,20.639885,0.19285999720159452,0.0281399996165419
2024-01-02 00:35:00+00:00,20.639985,20.640635,20.634785,20.639435,0.1510600001201965,0.001880000316305086
2024-01-02 00:40:00+00:00,20.638485,20.648135,20.638085,20.648055,0.16528000026301015,0.023710000154096633
2024-01-02 00:45:00+00:00,20.648135,20.657885,20.646234999999997,20.65435,0.19434999801160302,0.010930000062217005
2024-01-02 00:50:00+00:00,20.6543,20.657600000000002,20.6511,20.657400000000003,0.055369998852256685,-0.003489999915473163
2024-01-02 00:55:00+00:00,20.6573,20.659115,20.64915,20.655215,0.09428999871306587,-0.01968999938981142
2024-01-02 01:00:00+00:00,20.654615,20.67305,20.64935,20.671100000000003,0.3304299958253978,-0.007289999179192819
2024-01-02 01:05:00+00:00,20.6708,20.697635,20.6699,20.675415,0.24858999530260917,0.0014600001159124076
2024-01-02 01:10:00+00:00,20.675600000000003,20.6961,20.674100000000003,20.693800000000003,0.22271999502845574,-0.007859999692300335
2024-01-02 01:15:00+00:00,20.693649999999998,20.699800000000003,20.677515,20.68355,0.2568399949086597,-0.058379998328746296
2024-01-02 01:20:00+00:00,20.6837,20.6904,20.674300000000002,20.68745,0.12280999726499431,-0.004639999780920334
2024-01-02 01:25:00+00:00,20.6875,20.6911,20.68335,20.686149999999998,0.15142999665113166,0.03956999917863868
2024-01-02 01:30:00+00:00,20.6866,20.6866,20.672035,20.676935,0.2046899967099307,0.007089999722666107
2024-01-02 01:35:00+00:00,20.677135,20.687334999999997,20.671135,20.682000000000002,0.39049999392591417,0.021819998539285734
2024-01-02 01:40:00+00:00,20.6819,20.6859,20.679699999999997,20.68285,0.13683999722707085,0.015879999555181712
2024-01-02 01:45:00+00:00,20.6836,20.6921,20.675835,20.6774,0.16506999685952906,0.004499999835388735
2024-01-02 01:50:00+00:00,20.677500000000002,20.678800000000003,20.669635,20.672685,0.16093999620352406,0.016459999591461383
2024-01-02 01:55:00+00:00,20.67275,20.674599999999998,20.665085,20.666905,0.20536999656178523,0.011229999319766648
2024-01-02 02:00:00+00:00,20.66695,20.669249999999998,20.651485,20.6575,0.21843999734846875,0.012009999540168792
2024-01-02 02:05:00+00:00,20.6573,20.660200000000003,20.643135,20.65115,0.2341299972613342,0.02136999934737105
2024-01-02 02:10:00+00:00,20.6512,20.651699999999998,20.640785,20.647599999999997,0.13375999857089482,-0.0011200003500562161
